IDlist,GLOSS_EL,GLOSS_E,GLOSS_SL,GLOSS_S,VALUE,DOCULECT,IDjoss
16,priest,priest,sacerdote,sacerdote,sutu,Chal,182
16,priest,priest,sacerdote,sacerdote,sutu,Verd,182
16,priest,priest,sacerdote,sacerdote,sutu,Yoso,182
16,priest,priest,sacerdote,sacerdote,sutu,Itun,182
16,priest,priest,sacerdote,sacerdote,sutu,Yolt,182
16,priest,priest,sacerdote,sacerdote,dutu,Sind,182
16,priest,priest,sacerdote,sacerdote,dutu,Pied,182
16,priest,priest,sacerdote,sacerdote,dutu,Huit,182
16,priest,priest,sacerdote,sacerdote,dutu,Tlaz,182
16,priest,priest,sacerdote,sacerdote,sutu,Zac,182
16,priest,priest,sacerdote,sacerdote,sutu,Sayu,182
16,priest,priest,sacerdote,sacerdote,sutu,Tept,182
16,priest,priest,sacerdote,sacerdote,sutu,Atoy,182
16,priest,priest,sacerdote,sacerdote,sutu,Jicy,182
16,priest,priest,sacerdote,sacerdote,sutu,Jict,182
16,priest,priest,sacerdote,sacerdote,sutu,PinN,182
16,priest,priest,sacerdote,sacerdote,sutu,PinL,182
16,priest,priest,sacerdote,sacerdote,hutu,Colo,182
16,priest,priest,sacerdote,sacerdote,sutu,Ixty,182
16,priest,priest,sacerdote,sacerdote,sutu,Lor,182
16,priest,priest,sacerdote,sacerdote,sutu,Mech,182
16,priest,priest,sacerdote,sacerdote,sutu,Huaz,182
16,priest,priest,sacerdote,sacerdote,sutu,Jam,182
16,priest,priest,sacerdote,sacerdote,sutu,Chay,182
16,priest,priest,sacerdote,sacerdote,dutu,ChayD,182
16,priest,priest,sacerdote,sacerdote,sutu,Tut,182
16,priest,priest,sacerdote,sacerdote,sutu,Acat,182
16,priest,priest,sacerdote,sacerdote,dutu,Tepo,182
16,priest,priest,sacerdote,sacerdote,dutu,Tida,182
16,priest,priest,sacerdote,sacerdote,dutu,Til,182
16,priest,priest,sacerdote,sacerdote,dutʸu,Nuxi,182
16,priest,priest,sacerdote,sacerdote,dutʸu,Nuxa,182
16,priest,priest,sacerdote,sacerdote,dutu,TamJ,182
16,priest,priest,sacerdote,sacerdote,dútú,Peño,182
16,priest,priest,sacerdote,sacerdote,dutu,Este,182
16,priest,priest,sacerdote,sacerdote,dutu,Soy,182
16,priest,priest,sacerdote,sacerdote,dutu,Chic,182
16,priest,priest,sacerdote,sacerdote,dutu,Ixtl,182
16,priest,priest,sacerdote,sacerdote,dutu,Apas,182
16,priest,priest,sacerdote,sacerdote,dutu,Apoa,182
16,priest,priest,sacerdote,sacerdote,dutu,Cuya,182
16,priest,priest,sacerdote,sacerdote,duʰtu,Cuau,182
16,priest,priest,sacerdote,sacerdote,dutu,Coat,182
16,priest,priest,sacerdote,sacerdote,hütü,Nuch,182
16,priest,priest,sacerdote,sacerdote,huti,Aten,182
16,priest,priest,sacerdote,sacerdote,huti,Yucñ,182
16,priest,priest,sacerdote,sacerdote,hʷiti,Yucñ,182
16,priest,priest,sacerdote,sacerdote,duti,Guad,182
16,priest,priest,sacerdote,sacerdote,dutʸu,Zap,182
16,priest,priest,sacerdote,sacerdote,dütü,Cac,182
16,priest,priest,sacerdote,sacerdote,dutu,Tepj,182
16,priest,priest,sacerdote,sacerdote,dutu,Cos,182
16,priest,priest,sacerdote,sacerdote,dutu,Chaz,182
16,priest,priest,sacerdote,sacerdote,dutu,Ton,182
16,priest,priest,sacerdote,sacerdote,dùtù,Xay,182
16,priest,priest,sacerdote,sacerdote,i-dutu,Tlal,182
16,priest,priest,sacerdote,sacerdote,dutu,Chig,182
16,priest,priest,sacerdote,sacerdote,sũʰtu,Ayut,182
16,priest,priest,sacerdote,sacerdote,sutu,Yolx,182
16,priest,priest,sacerdote,sacerdote,sùtù,Alac,182
16,priest,priest,sacerdote,sacerdote,sùtù,Coi,182
16,priest,priest,sacerdote,sacerdote,sutu,Per,182
16,priest,priest,sacerdote,sacerdote,sutu,Cuat,182
16,priest,priest,sacerdote,sacerdote,sutu,Cah,182
16,priest,priest,sacerdote,sacerdote,sutu,Alco,182
16,priest,priest,sacerdote,sacerdote,sutu,Cruz,182
16,priest,priest,sacerdote,sacerdote,siti,Durz,182
16,priest,priest,sacerdote,sacerdote,siti,Teco,182
16,priest,priest,sacerdote,sacerdote,sutu,Juxt,182
16,priest,priest,sacerdote,sacerdote,sùtù,Yuco,182
16,priest,priest,sacerdote,sacerdote,sutu,Mix,182
16,priest,priest,sacerdote,sacerdote,sutu,Rey,182
16,priest,priest,sacerdote,sacerdote,xùtù,IxpN,182
16,priest,priest,sacerdote,sacerdote,θütü,SilM,182
16,priest,priest,sacerdote,sacerdote,θütü,TamS,182
16,priest,priest,sacerdote,sacerdote,θütü,Ahue,182
17,blood,blood,sangre,sangre,*nɨyĩʔ,P-Mixtec,39
17,blood,blood,sangre,sangre,nĩñĩ,Numí,39
17,blood,blood,sangre,sangre,nĩñĩ,Achi,39
17,blood,blood,sangre,sangre,nĩñĩ,Yuca,39
17,blood,blood,sangre,sangre,nĩñĩ,Peña,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̃,Tata,39
17,blood,blood,sangre,sangre,nĩñĩ,Teit,39
17,blood,blood,sangre,sangre,nĩñĩ,Moli,39
17,blood,blood,sangre,sangre,nĩñĩ,Sinc,39
17,blood,blood,sangre,sangre,nĩñĩ,Tlac,39
17,blood,blood,sangre,sangre,ñĩñĩ,Ndi,39
17,blood,blood,sangre,sangre,nĩñĩ,Ndac,39
17,blood,blood,sangre,sangre,nì̡ñì̡,Oco,39
17,blood,blood,sangre,sangre,nĩnĩ,Prog,39
17,blood,blood,sangre,sangre,nì̡ñɨ̡̀,Yuci,39
17,blood,blood,sangre,sangre,nì̡ñɨ̡̀,Nuyo,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̡̄,Atat,39
17,blood,blood,sangre,sangre,nɨ̃ñī̡,Mig,39
17,blood,blood,sangre,sangre,nɨ̃ñĩ,Chal,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̃,Verd,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̃,Yoso,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̃,Itun,39
17,blood,blood,sangre,sangre,nɨ̡́ñɨ̡́,Yolt,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̃,Yutn,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̃,Sind,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̃,Pied,39
17,blood,blood,sangre,sangre,nɨ̃ñɨ̃,Huit,39
17,blood,blood,sangre,sangre,nɨ̡̀ñɨ̡̀,Tlaz,39
17,blood,blood,sangre,sangre,*nɨyĩʔ,P-Mixtec,39
17,blood,blood,sangre,sangre,nĩĩʔ,Zac,39
17,blood,blood,sangre,sangre,nĩ́ĩ́,Sayu,39
17,blood,blood,sangre,sangre,nĩ́ĩ́,Tept,39
17,blood,blood,sangre,sangre,nĩñĩ,Atoy,39
17,blood,blood,sangre,sangre,nĩñĩ,Jicy,39
17,blood,blood,sangre,sangre,nĩñĩ,Jict,39
17,blood,blood,sangre,sangre,nĩñĩ,PinN,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂̀,PinL,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Colo,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂̀,Nuti,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Ixty,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Cris,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Lor,39
17,blood,blood,sangre,sangre,nɨ͂̀ñɨ͂̀,Mech,39
17,blood,blood,sangre,sangre,nɨ͂̀ñɨ͂̀,Huaz,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Jam,39
17,blood,blood,sangre,sangre,nɨ͂̀ñɨ͂̀,Chay,39
17,blood,blood,sangre,sangre,ne͂ñe͂,ChayC,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,ChayD,39
17,blood,blood,sangre,sangre,ǹɨ͂ñ̀ɨ͂,Tut,39
17,blood,blood,sangre,sangre,nɨ͂́ñɨ͂́,Acat,39
17,blood,blood,sangre,sangre,*nɨyɨ͂ʔ,P-Mixtec,39
17,blood,blood,sangre,sangre,ne͂ñe͂,Tepo,39
17,blood,blood,sangre,sangre,nĩĩ,Tida,39
17,blood,blood,sangre,sangre,nɨ͂ỹɨ͂,Til,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Diux,39
17,blood,blood,sangre,sangre,nĩñĩ,Nuxi,39
17,blood,blood,sangre,sangre,nĩñĩ,Nuxa,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,TamJ,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Yuta,39
17,blood,blood,sangre,sangre,nɨ͂́ñɨ͂́,Peño,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Este,39
17,blood,blood,sangre,sangre,nĩ̀ĩ̀,Cui,39
17,blood,blood,sangre,sangre,nĩñĩ,Jalt,39
17,blood,blood,sangre,sangre,nĩĩ,Adeq,39
17,blood,blood,sangre,sangre,nĩñĩ,Cant,39
17,blood,blood,sangre,sangre,nĩ́ñĩ̀,Soy,39
17,blood,blood,sangre,sangre,ne͂̀ñe͂̀,Chic,39
17,blood,blood,sangre,sangre,nĩ̀ñĩ̀,Ixtl,39
17,blood,blood,sangre,sangre,nĩñĩ,Apas,39
17,blood,blood,sangre,sangre,nĩỹĩ,Apoa,39
17,blood,blood,sangre,sangre,nĩñĩ,Apoa,39
17,blood,blood,sangre,sangre,nĩĩ,Ndua,39
17,blood,blood,sangre,sangre,nĩñĩ,Joco,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Cuya,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Cuau,39
17,blood,blood,sangre,sangre,nɨ͂ñɨ͂,Coat,39
17,blood,blood,sangre,sangre,ni̡i̡,Mont,39
17,blood,blood,sangre,sangre,nì̡ì̡,Nuch,39
17,blood,blood,sangre,sangre,nì̡ì̡,Aten,39
17,blood,blood,sangre,sangre,ni̡i̡,Yucq,39
17,blood,blood,sangre,sangre,nī̡ì̡,Yucñ,39
17,blood,blood,sangre,sangre,nì̡ì̡,Guad,39
17,blood,blood,sangre,sangre,Nni̡i̡,Flor,39
17,blood,blood,sangre,sangre,ni̡i̡,Amat,39
17,blood,blood,sangre,sangre,nì̡ì̡,Zap,39
17,blood,blood,sangre,sangre,ni̡i̡,Cac,39
17,blood,blood,sangre,sangre,ni̡ñi̡,Ndo,39
17,blood,blood,sangre,sangre,ni̡i̡,Ixtp,39
17,blood,blood,sangre,sangre,ni̡i̡,Mic,39
17,blood,blood,sangre,sangre,ni̡i̡,Tepj,39
17,blood,blood,sangre,sangre,ni̡i̡,Cos,39
17,blood,blood,sangre,sangre,ni̡i̡,Chaz,39
17,blood,blood,sangre,sangre,ni̡i̡,Tot,39
17,blood,blood,sangre,sangre,nì̡ì̡,Ton,39
17,blood,blood,sangre,sangre,ni̡i̡,Jer,39
17,blood,blood,sangre,sangre,nì̡ì̡,Xay,39
17,blood,blood,sangre,sangre,ní̡í̡,Tlal,39
17,blood,blood,sangre,sangre,nì̡ì̡,Chig,39
17,blood,blood,sangre,sangre,*nɨyɨ̃ʔ,P-Mixtec,39
17,blood,blood,sangre,sangre,nĩĩʔ,Ayut,39
17,blood,blood,sangre,sangre,nĩ̀ĩ́,Yolx,39
17,blood,blood,sangre,sangre,yii,Alac,39
17,blood,blood,sangre,sangre,n(ĩ̄)ĩ̀ĩ̄,Metl,39
17,blood,blood,sangre,sangre,nĩ̀ĩ́,Coi,39
17,blood,blood,sangre,sangre,nĩ̀Ĩĩ́,Per,39
17,blood,blood,sangre,sangre,nĩ̄ĩ̀,Cuat,39
17,blood,blood,sangre,sangre,nĩ̀ĩ̀,Cah,39
17,blood,blood,sangre,sangre,nĩ̀ĩ̄,Alco,39
17,blood,blood,sangre,sangre,nĩĩ,Cruz,39
17,blood,blood,sangre,sangre,nĩĩ,Durz,39
17,blood,blood,sangre,sangre,ñĩĩ,Teco,39
17,blood,blood,sangre,sangre,nĩĩ,Juxt,39
17,blood,blood,sangre,sangre,ñĩĩ,ChaP,39
17,blood,blood,sangre,sangre,nĩ̀ĩ́,Yuco,39
17,blood,blood,sangre,sangre,nĩĩ,Mix,39
17,blood,blood,sangre,sangre,nĩĩ,Tejc,39
17,blood,blood,sangre,sangre,nĩ̀ĩ̀,Rey,39
17,blood,blood,sangre,sangre,nĩ̀ĩ̀,TlaM,39
17,blood,blood,sangre,sangre,nĩĩ,SilP,39
17,blood,blood,sangre,sangre,nĩ̀ĩ̀,IxpN,39
17,blood,blood,sangre,sangre,nĩĩ,SilM,39
17,blood,blood,sangre,sangre,nĩ̄ĩ̌,TamS,39
17,blood,blood,sangre,sangre,nĩ̄ĩ̌,Ahue,39
17,blood,blood,sangre,sangre,nĩĩ,Mor,39
22,tooth,tooth,diente,diente,*noʔo,P-Mixtec,27
22,tooth,tooth,diente,diente,nõʔõ,Numí,27
22,tooth,tooth,diente,diente,nũʔũ,Achi,27
22,tooth,tooth,diente,diente,nũʔũ,Yuca,27
22,tooth,tooth,diente,diente,nũʔũ,Teit,27
22,tooth,tooth,diente,diente,nũʔũ,Moli,27
22,tooth,tooth,diente,diente,nũʔũ,Tlac,27
22,tooth,tooth,diente,diente,nù̡ʔū̡,Oco,27
22,tooth,tooth,diente,diente,nù̡ʔū̡,Yuci,27
22,tooth,tooth,diente,diente,nù̡ʔū̡,Nuyo,27
22,tooth,tooth,diente,diente,nū̡ʔũ,Atat,27
22,tooth,tooth,diente,diente,nū̡ʔũ,Mig,27
22,tooth,tooth,diente,diente,nũʔũ,Chal,27
22,tooth,tooth,diente,diente,nũʔũ,Verd,27
22,tooth,tooth,diente,diente,ɴnũʔũ,Yoso,27
22,tooth,tooth,diente,diente,nũʔũ,Itun,27
22,tooth,tooth,diente,diente,nũʔũ,Yolt,27
22,tooth,tooth,diente,diente,nõʔõ,Sind,27
22,tooth,tooth,diente,diente,nũʔũ,Pied,27
22,tooth,tooth,diente,diente,nũʔũ,Huit,27
22,tooth,tooth,diente,diente,nũʔũ,Tlaz,27
22,tooth,tooth,diente,diente,nũʔũ,Zac,27
22,tooth,tooth,diente,diente,nõʔõ,Zac,27
22,tooth,tooth,diente,diente,nũʔũ,Sayu,27
22,tooth,tooth,diente,diente,nũʔũ,Tept,27
22,tooth,tooth,diente,diente,nũʔũ,Atoy,27
22,tooth,tooth,diente,diente,nũʔũ,Jicy,27
22,tooth,tooth,diente,diente,nũʔũ,Jict,27
22,tooth,tooth,diente,diente,nũʔũ,PinN,27
22,tooth,tooth,diente,diente,nũʔũ,PinL,27
22,tooth,tooth,diente,diente,nũʔũ,Colo,27
22,tooth,tooth,diente,diente,nũʔũ,Ixty,27
22,tooth,tooth,diente,diente,nũʔũ,Lor,27
22,tooth,tooth,diente,diente,nõʔõ,Mech,27
22,tooth,tooth,diente,diente,nõʔõ,Huaz,27
22,tooth,tooth,diente,diente,nõʔõ,Jam,27
22,tooth,tooth,diente,diente,nõʔõ,Chay,27
22,tooth,tooth,diente,diente,nõʔõ,ChayC,27
22,tooth,tooth,diente,diente,nõʔõ,ChayD,27
22,tooth,tooth,diente,diente,nõʔõ,Tut,27
22,tooth,tooth,diente,diente,nõʔõ,Acat,27
22,tooth,tooth,diente,diente,nõʔõ,Tepo,27
22,tooth,tooth,diente,diente,nũʔũ,Tida,27
22,tooth,tooth,diente,diente,nũʔũ,Til,27
22,tooth,tooth,diente,diente,nũʔũ,Nuxa,27
22,tooth,tooth,diente,diente,nũʔũ,TamJ,27
22,tooth,tooth,diente,diente,nṹʔũ̀,Peño,27
22,tooth,tooth,diente,diente,nũʔũ,Este,27
22,tooth,tooth,diente,diente,nõʔõ,Cui,27
22,tooth,tooth,diente,diente,nũʔũ,Jalt,27
22,tooth,tooth,diente,diente,nũʔũ,Adeq,27
22,tooth,tooth,diente,diente,nũʔũ,Cant,27
22,tooth,tooth,diente,diente,nũʔũ,Lobo,27
22,tooth,tooth,diente,diente,nõʔõ,Soy,27
22,tooth,tooth,diente,diente,nõʔõ,Chic,27
22,tooth,tooth,diente,diente,nũʔũ,Ixtl,27
22,tooth,tooth,diente,diente,nũʔũ,Apas,27
22,tooth,tooth,diente,diente,nũʔũ,Apoa,27
22,tooth,tooth,diente,diente,nũʔũ,Joco,27
22,tooth,tooth,diente,diente,nũʔũ,Cuya,27
22,tooth,tooth,diente,diente,nũʔũ,Cuau,27
22,tooth,tooth,diente,diente,nũʔũ,Coat,27
22,tooth,tooth,diente,diente,nū̡ʔu̡,Nuch,27
22,tooth,tooth,diente,diente,nù̡ʔū̡,Aten,27
22,tooth,tooth,diente,diente,nù̡ʔù̡,Yucñ,27
22,tooth,tooth,diente,diente,nu̡ʔu̡,Guad,27
22,tooth,tooth,diente,diente,nõʔõ,Zap,27
22,tooth,tooth,diente,diente,nõʔõ,Cac,27
22,tooth,tooth,diente,diente,nu̡ʔu̡,Tepj,27
22,tooth,tooth,diente,diente,nu̡ʔu̡,Cos,27
22,tooth,tooth,diente,diente,nu̡ʔu̡,Chaz,27
22,tooth,tooth,diente,diente,nu̡ʔu̡,Ton,27
22,tooth,tooth,diente,diente,nù̡ʔū̡,Xay,27
22,tooth,tooth,diente,diente,nu̡ʔu̡,Tlal,27
22,tooth,tooth,diente,diente,nu̡ʔu̡,Chig,27
22,tooth,tooth,diente,diente,nũʔũ,Ayut,27
22,tooth,tooth,diente,diente,nũʔũ,Yolx,27
22,tooth,tooth,diente,diente,nõʔõ,Alac,27
22,tooth,tooth,diente,diente,nũ̀ʔṹ,Coi,27
22,tooth,tooth,diente,diente,nũʔũ,Per,27
22,tooth,tooth,diente,diente,nõʔõ,Cuat,27
22,tooth,tooth,diente,diente,nõʔõ,Cah,27
22,tooth,tooth,diente,diente,nũʔũ,Alco,27
22,tooth,tooth,diente,diente,nõʔõ,Cruz,27
22,tooth,tooth,diente,diente,nũ̀ʔũ,Durz,27
22,tooth,tooth,diente,diente,nũʔũ,Teco,27
22,tooth,tooth,diente,diente,nũʔũ,Juxt,27
22,tooth,tooth,diente,diente,nũ̀ʔũ̄,Yuco,27
22,tooth,tooth,diente,diente,nũʔũ,Mix,27
22,tooth,tooth,diente,diente,nũʔũ,Rey,27
22,tooth,tooth,diente,diente,nũʔũ,IxpN,27
22,tooth,tooth,diente,diente,nũʔũ,SilM,27
22,tooth,tooth,diente,diente,nũʔũ,TamS,27
22,tooth,tooth,diente,diente,nũʔũ,Ahue,27
23,mouth,mouth,boca,boca,*yuʔuʔ,P-Mixtec,176
23,mouth,mouth,boca,boca,žuʔu,Numí,176
23,mouth,mouth,boca,boca,žuʔu,Achi,176
23,mouth,mouth,boca,boca,žuʔu,Yuca,176
23,mouth,mouth,boca,boca,žuʔu,Peña,176
23,mouth,mouth,boca,boca,ʂ̌uʔu,Teit,176
23,mouth,mouth,boca,boca,žuʔu,Moli,176
23,mouth,mouth,boca,boca,žuʔu,Tlac,176
23,mouth,mouth,boca,boca,žūʔú,Oco,176
23,mouth,mouth,boca,boca,yūʔú,Yuci,176
23,mouth,mouth,boca,boca,žūʔú,Nuyo,176
23,mouth,mouth,boca,boca,žuʔu,Atat,176
23,mouth,mouth,boca,boca,žuʔu,Mig,176
23,mouth,mouth,boca,boca,žuʔu,Chal,176
23,mouth,mouth,boca,boca,yuʔu,Verd,176
23,mouth,mouth,boca,boca,žuʔu,Yoso,176
23,mouth,mouth,boca,boca,yuʔu,Itun,176
23,mouth,mouth,boca,boca,žuʔu,Yolt,176
23,mouth,mouth,boca,boca,žuʔu,Sind,176
23,mouth,mouth,boca,boca,žuʔu,Pied,176
23,mouth,mouth,boca,boca,žuʔu,Huit,176
23,mouth,mouth,boca,boca,yuʔu,Tlaz,176
23,mouth,mouth,boca,boca,yuʔu,Zac,176
23,mouth,mouth,boca,boca,yuʔu,Sayu,176
23,mouth,mouth,boca,boca,yuʔu,Tept,176
23,mouth,mouth,boca,boca,yuʔu,Atoy,176
23,mouth,mouth,boca,boca,yuʔu,Jicy,176
23,mouth,mouth,boca,boca,yuʔu,Jict,176
23,mouth,mouth,boca,boca,yuʔu,PinN,176
23,mouth,mouth,boca,boca,yuʔu,PinL,176
23,mouth,mouth,boca,boca,yuʔu,Colo,176
23,mouth,mouth,boca,boca,yuʔu,Ixty,176
23,mouth,mouth,boca,boca,yuʔu,Lor,176
23,mouth,mouth,boca,boca,yuʔu,Mech,176
23,mouth,mouth,boca,boca,yuʔu,Huaz,176
23,mouth,mouth,boca,boca,yuʔu,Jam,176
23,mouth,mouth,boca,boca,yuʔu,Chay,176
23,mouth,mouth,boca,boca,yuʔu,ChayD,176
23,mouth,mouth,boca,boca,yuʔu,Tut,176
23,mouth,mouth,boca,boca,yuʔu,Acat,176
23,mouth,mouth,boca,boca,yuʔu,Tepo,176
23,mouth,mouth,boca,boca,žuʔu,Tida,176
23,mouth,mouth,boca,boca,žuʔu,Til,176
23,mouth,mouth,boca,boca,žuʔu,Nuxi,176
23,mouth,mouth,boca,boca,žuʔu,Nuxa,176
23,mouth,mouth,boca,boca,žuʔu,TamJ,176
23,mouth,mouth,boca,boca,žuʔu,Peño,176
23,mouth,mouth,boca,boca,žuʔu,Este,176
23,mouth,mouth,boca,boca,žuʔu,Cui,176
23,mouth,mouth,boca,boca,žuʔu,Lobo,176
23,mouth,mouth,boca,boca,žuʔu,Ynam,176
23,mouth,mouth,boca,boca,žuʔu,Soy,176
23,mouth,mouth,boca,boca,žuʔu,Chic,176
23,mouth,mouth,boca,boca,žuʔu,Ixtl,176
23,mouth,mouth,boca,boca,žuʔu,Apas,176
23,mouth,mouth,boca,boca,žuʔu,Apoa,176
23,mouth,mouth,boca,boca,yuʔu,Joco,176
23,mouth,mouth,boca,boca,yuʔu,Cuya,176
23,mouth,mouth,boca,boca,yuʔu,Cuau,176
23,mouth,mouth,boca,boca,šoʔo,Coat,176
23,mouth,mouth,boca,boca,*yuʔyuʔ,P-Mixtec,176
23,mouth,mouth,boca,boca,žuʔu,Nuch,176
23,mouth,mouth,boca,boca,žuʔu,Aten,176
23,mouth,mouth,boca,boca,žuʔu,Yucñ,176
23,mouth,mouth,boca,boca,yüʔü,Guad,176
23,mouth,mouth,boca,boca,yuʔu,Zap,176
23,mouth,mouth,boca,boca,žüü,Cac,176
23,mouth,mouth,boca,boca,yuʔu,Tepj,176
23,mouth,mouth,boca,boca,yuʔu,Cos,176
23,mouth,mouth,boca,boca,yuʔu,Chaz,176
23,mouth,mouth,boca,boca,yuʔu,Ton,176
23,mouth,mouth,boca,boca,yūʔù,Xay,176
23,mouth,mouth,boca,boca,žuʔu,Tlal,176
23,mouth,mouth,boca,boca,yuʔu,Chig,176
23,mouth,mouth,boca,boca,yūʔú,Ayut,176
23,mouth,mouth,boca,boca,yuʔu,Yolx,176
23,mouth,mouth,boca,boca,yùʔū,Metl,176
23,mouth,mouth,boca,boca,yuʔu,Coi,176
23,mouth,mouth,boca,boca,žuʔu,Per,176
23,mouth,mouth,boca,boca,yuʔu,Cuat,176
23,mouth,mouth,boca,boca,yuʔu,Cah,176
23,mouth,mouth,boca,boca,yuʔu,Alco,176
23,mouth,mouth,boca,boca,yuʔu,Cruz,176
23,mouth,mouth,boca,boca,žūʔù,Durz,176
23,mouth,mouth,boca,boca,yīʔì,Teco,176
23,mouth,mouth,boca,boca,žuʔu,Juxt,176
23,mouth,mouth,boca,boca,žūžú,Yuco,176
23,mouth,mouth,boca,boca,yuʔu,Mix,176
23,mouth,mouth,boca,boca,žuʔu,Rey,176
23,mouth,mouth,boca,boca,žüʔü,TlaM,176
23,mouth,mouth,boca,boca,žuʔu,IxpN,176
23,mouth,mouth,boca,boca,yuʔu,SilM,176
23,mouth,mouth,boca,boca,žǖʔǚ,TamS,176
23,mouth,mouth,boca,boca,žǘʔǚ,Ahue,176
23,mouth,mouth,boca,boca,yüʔü,Mor,176
24,ear,ear,oreja,oreja,*loʔo,P-Mixtec,129
24,ear,ear,oreja,oreja,soʔo,Numí,129
24,ear,ear,oreja,oreja,soʔo,Achi,129
24,ear,ear,oreja,oreja,soʔo,Yuca,129
24,ear,ear,oreja,oreja,soʔo,Peña,129
24,ear,ear,oreja,oreja,doʔo,Tata,129
24,ear,ear,oreja,oreja,doʔo,Teit,129
24,ear,ear,oreja,oreja,soʔo,Moli,129
24,ear,ear,oreja,oreja,soʔo,Sinc,129
24,ear,ear,oreja,oreja,soʔo,Tlac,129
24,ear,ear,oreja,oreja,soʔo,Ndi,129
24,ear,ear,oreja,oreja,soʔo,Ndac,129
24,ear,ear,oreja,oreja,sòʔō,Oco,129
24,ear,ear,oreja,oreja,soʔo,Prog,129
24,ear,ear,oreja,oreja,sòʔō,Yuci,129
24,ear,ear,oreja,oreja,sòʔō,Nuyo,129
24,ear,ear,oreja,oreja,soʔo,Atat,129
24,ear,ear,oreja,oreja,sōʔo,Mig,129
24,ear,ear,oreja,oreja,soʔo,Chal,129
24,ear,ear,oreja,oreja,soʔo,Verd,129
24,ear,ear,oreja,oreja,soʔo,Yoso,129
24,ear,ear,oreja,oreja,soʔo,Itun,129
24,ear,ear,oreja,oreja,soʔo,Yolt,129
24,ear,ear,oreja,oreja,doʔo,Yutn,129
24,ear,ear,oreja,oreja,doʔo,Sind,129
24,ear,ear,oreja,oreja,doʔo,Pied,129
24,ear,ear,oreja,oreja,doʔo,Huit,129
24,ear,ear,oreja,oreja,doʔo,Tlaz,129
24,ear,ear,oreja,oreja,soʔo,Zac,129
24,ear,ear,oreja,oreja,soʔo,Sayu,129
24,ear,ear,oreja,oreja,soʔo,Tept,129
24,ear,ear,oreja,oreja,soʔo,Atoy,129
24,ear,ear,oreja,oreja,soʔo,Jicy,129
24,ear,ear,oreja,oreja,soʔo,Jict,129
24,ear,ear,oreja,oreja,soʔo,PinN,129
24,ear,ear,oreja,oreja,soʔo,PinL,129
24,ear,ear,oreja,oreja,soʔo,Colo,129
24,ear,ear,oreja,oreja,soʔo,Nuti,129
24,ear,ear,oreja,oreja,soʔo,Ixty,129
24,ear,ear,oreja,oreja,soʔo,Cris,129
24,ear,ear,oreja,oreja,soʔo,Lor,129
24,ear,ear,oreja,oreja,soʔo,Mech,129
24,ear,ear,oreja,oreja,soʔo,Huaz,129
24,ear,ear,oreja,oreja,soʔo,Jam,129
24,ear,ear,oreja,oreja,soʔo,Chay,129
24,ear,ear,oreja,oreja,θoʔo,ChayC,129
24,ear,ear,oreja,oreja,soʔo,ChayC,129
24,ear,ear,oreja,oreja,θoʔo,ChayD,129
24,ear,ear,oreja,oreja,soʔo,Tut,129
24,ear,ear,oreja,oreja,soʔo,Acat,129
24,ear,ear,oreja,oreja,doʔo,Tepo,129
24,ear,ear,oreja,oreja,doʔo,Tida,129
24,ear,ear,oreja,oreja,doʔo,Til,129
24,ear,ear,oreja,oreja,doʔo,Diux,129
24,ear,ear,oreja,oreja,doʔo,Nuxi,129
24,ear,ear,oreja,oreja,doʔo,Nuxa,129
24,ear,ear,oreja,oreja,doʔo,TamJ,129
24,ear,ear,oreja,oreja,doʔo,Yuta,129
24,ear,ear,oreja,oreja,loʔo,Peño,129
24,ear,ear,oreja,oreja,doʔo,Este,129
24,ear,ear,oreja,oreja,doʔo,Cui,129
24,ear,ear,oreja,oreja,doʔo,Jalt,129
24,ear,ear,oreja,oreja,doʔo,Adeq,129
24,ear,ear,oreja,oreja,doʔo,Cant,129
24,ear,ear,oreja,oreja,doʔo,Soy,129
24,ear,ear,oreja,oreja,doʔo,Chic,129
24,ear,ear,oreja,oreja,doʔo,Ixtl,129
