IDlist,GLOSS,VALUE,DOCULECT,IDjoss,CODEjoss
42,huipil,điʰku̧,cuya11,48,cuya
42,huipil,koto,esta11,48,silm
42,huipil,điku̧,este11,48,este
42,"camisa, blusa",su̧ʔnu̧,gran11,48,mig
42,huipil,šiku̧,huaz11,48,huaz
42,huipil,đixu̧,huit11,48,huit
42,huipil,so̧ʔno̧,itun11,48,itun
42,huipil,šiku̧,ixta11,48,ixty
42,huipil,đu̧ʔnu̧,ixta12,48,ixtl
42,huipil,šiku̧,jami11,48,jam
42,huipil,šiku,jica11,48,jict
42,huipil,šiku,jica12,48,jicy
42,huipil,đo̧ʔno̧,joco11,48,joco
42,huipil,su̧ʔnu̧,juxt11,48,juxt
42,huipil,šiku,juxt11,48,juxt
42,huipil,šuku̧,lore11,48,lor
42,huipil,šuku̧,mech11,48,mech
42,huipil,su̧ʔnu̧,moli11,48,moli
42,huipil,su̧ʔnu̧,mont13,48,verd
42,huipil,đo̧ʔno̧,nuxa11,48,nuxa
42,huipil,đu̧ʔnu̧-muči,nuxi11,48,nuxi
42,huipil,šikɨ̧,nuyo11,48,nuyo
42,huipil,šì̧kì̧,ocot11,48,oco
42,huipil,đíkú̧,peno11,48,peño
42,huipil,šiku̧,pino12,48,pinl
42,huipil,siko,prom01,48,p-mixtec
42,huipil,siko̧,prom01,48,p-mixtec
42,huipil,šuku̧,sayu11,48,sayu
42,huipil,đo̧ʔno̧,soya11,48,soy
42,camisa,đu̧ʔnu̧,soya11,48,soy
42,huipil,đa̧ʔma̧,tama11,48,tamj
42,huipil,đixu̧,tama11,48,tamj
42,huipil,θiko,tama12,48,tams
42,huipil,šiku̧,teco11,48,teco
42,huipil,šiku̧,tepe12,48,tept
42,huipil,saʔma̧-nu̧u̧,tepe12,48,tept
42,huipil,điko,tepo11,48,tepo
42,huipil,đutnu̧,tila11,48,til
42,huipil,šitNi̧?,tlac11,48,tlac
42,huipil,lusa,tlaz11,48,tlaz
42,huipil,đu̧ʔnu̧,tona11,48,ton
42,huipil,šiko̧,tutu11,48,tut
42,huipil,siku̧,yolo12,48,yolx
42,huipil,su̧ʔnu̧,yoso11,48,yoso
42,huipil,šiku,yucu11,48,yuca
42,huipil,šìkɨ̧̀,yucu12,48,yuci
42,huipil,saku,yucu13,48,yucñ
42,huipil,šùkù̧,yucu15,48,yuco
42,huipil,šiku̧,zaca11,48,zac
43,pueblo,ñu̧u̧,acat11,100,acat
43,pueblo,ņu̧u̧,achi11,100,achi
43,pueblo,ñu̧u̧,adeq11,100,adeq
43,pueblo,ñu̧u̧,ahue11,100,ahue
43,pueblo,ño̧o̧,alac11,100,alac
43,pueblo,ñu̧u̧,alco11,100,alco
43,pueblo,ñu̧u̧,amat11,100,amat
43,pueblo,ñu̧u̧,apas11,100,apas
43,pueblo,ñu̧u̧,apoa11,100,apoa
43,pueblo,ņu̧u̧,atat11,100,atat
43,pueblo,ñu̧u̧,aten11,100,aten
43,pueblo,ñu̧u̧,atoy11,100,atoy
43,pueblo,ñu̧u̧,ayut11,100,ayut
43,pueblo,ño̧o̧,brav11,100,cruz
43,pueblo,ño̧o̧,caca11,100,cac
43,pueblo,ño̧o̧,cahu11,100,cah
43,pueblo,ņu̧u̧,chal11,100,chal
43,pueblo,ñu̧u̧,chay11,100,chay
43,pueblo,ñu̧u̧,chay12,100,chap
43,pueblo,ñu̧u̧,chaz11,100,chaz
43,pueblo,ñu̧u̧,chic11,100,chic
43,pueblo,ñu̧u̧,chig11,100,chig
43,pueblo,ñu̧u̧,coat11,100,coat
43,pueblo,ñu̧u̧,coic11,100,coi
43,pueblo,ñu̧u̧,colo11,100,colo
43,pueblo,ñu̧u̧,coso11,100,cos
43,pueblo,ñu̧u̧,coxc11,100,cant
43,pueblo,ñu̧u̧,cris11,100,cris
43,pueblo,ño̧o̧,cuat11,100,cuat
43,pueblo,ñu̧u̧,cuau11,100,cuau
43,pueblo,ño̧o̧,cuil11,100,cui
43,pueblo,ñu̧u̧,cuya11,100,cuya
43,pueblo,ñu̧u̧,diux11,100,diux
43,pueblo,ñu̧u̧,dura11,100,durz
43,pueblo,ño̧o̧,esta11,100,silm
43,pueblo,ñu̧u̧,esta11,100,silm
43,pueblo,ñu̧u̧,este11,100,este
43,pueblo,ñu̧u̧,flor11,100,flor
43,pueblo,ņu̧ū̧,gran11,100,mig
43,pueblo,ñu̧u̧,guad11,100,guad
43,pueblo,ñu̧u̧,huaz11,100,huaz
43,pueblo,ņu̧u̧,huit11,100,huit
43,pueblo,ņu̧u̧,itun11,100,itun
43,pueblo,ñu̧u̧,ixpa11,100,ixpn
43,pueblo,ñu̧u̧,ixta11,100,ixty
43,pueblo,ỹu̧u̧,ixta12,100,ixtl
43,pueblo,ñu̧u̧,ixta12,100,ixtl
43,pueblo,ñu̧u̧,ixta13,100,ixtp
43,pueblo,ñu̧u̧,jami11,100,jam
43,pueblo,ñu̧u̧,jate11,100,jalt
43,pueblo,ñu̧u̧,jica11,100,jict
43,pueblo,ñu̧u̧,jica12,100,jicy
43,pueblo,ñu̧u̧,joco11,100,joco
43,pueblo,ñu̧u̧,juxt11,100,juxt
43,pueblo,ñu̧u̧,lore11,100,lor
43,pueblo,ñu̧u̧,mech11,100,mech
43,pueblo,ñu̧u̧,mica11,100,mic
43,pueblo,ñu̧u̧,mixt11,100,mix
43,pueblo,ņu̧u̧,moli11,100,moli
43,pueblo,ñu̧u̧,mont12,100,mont
43,pueblo,ņu̧u̧,mont13,100,verd
43,pueblo,ñu̧u̧,mont14,100,lobo
43,pueblo,ñu̧u̧,more11,100,mor
43,pueblo,ñu̧u̧,ndua11,100,ndua
43,pueblo,ñu̧u̧,nuch11,100,nuch
43,pueblo,ņu̧u̧,nund11,100,ndac
43,pueblo,ņu̧u̧,nund12,100,ndi
43,pueblo,ñu̧u̧,nund13,100,ndo
43,pueblo,ñu̧u̧,nuti11,100,nuti
43,pueblo,ñu̧u̧,nuxa11,100,nuxa
43,pueblo,ñu̧u̧,nuxi11,100,nuxi
43,pueblo,ņū̧ū̧,nuyo11,100,nuyo
43,pueblo,ņū̧ù̧,ocot11,100,oco
43,pueblo,ņu̧u̧,pena12,100,peña
43,pueblo,ñu̧̧u̧̧,peno11,100,peño
43,pueblo,ņu̧u̧,pied11,100,pied
43,pueblo,ñú̧ú̧,pino11,100,pinn
43,pueblo,ñu̧u̧,pino12,100,pinl
43,pueblo,ņu̧u̧,prog11,100,prog
43,pueblo,ñu̧u̧,prog12,100,silp
43,pueblo,yuu̧,prom01,100,p-mixtec
43,pueblo,ñu̧u̧,reye11,100,rey
43,pueblo,ñu̧u̧,sayu11,100,sayu
43,pueblo,ņu̧u̧,sind11,100,sind
43,pueblo,ño̧o̧,soya11,100,soy
43,pueblo,ñu̧u̧,tama11,100,tamj
43,pueblo,ñu̧u̧,tama12,100,tams
43,pueblo,ņu̧u̧,tata11,100,tata
43,pueblo,ñú̧ú̧,teco11,100,teco
43,pueblo,ņu̧u̧,teit11,100,teit
43,pueblo,ñu̧u̧,tejo11,100,tejc
43,pueblo,ñu̧u̧,tepe11,100,tepj
43,pueblo,ñu̧u̧,tepe12,100,tept
43,pueblo,ñu̧u̧,tepo11,100,tepo
43,pueblo,ñu̧u̧,tida11,100,tida
43,pueblo,ñu̧u̧,tila11,100,til
43,pueblo,ņu̧u̧,tlac11,100,tlac
43,pueblo,ñu̧u̧,tlal11,100,tlal
43,pueblo,ņu̧u̧,tlaz11,100,tlaz
43,pueblo,ñu̧u̧,tona11,100,ton
43,pueblo,ñu̧u̧,toto12,100,tot
43,pueblo,ñu̧u̧,tutu11,100,tut
43,pueblo,ñuu,xaya11,100,jer
43,pueblo,ñū̧ū̧,xaya12,100,xay
43,pueblo,ņu̧u̧,yolo11,100,yolt
43,pueblo,ñu̧u̧,yolo12,100,yolx
43,pueblo,ņu̧u̧,yoso11,100,yoso
43,pueblo,ņu̧u̧,yucu11,100,yuca
43,pueblo,ņū̧ū̧,yucu12,100,yuci
43,pueblo,ñu̧u̧,yucu13,100,yucñ
43,pueblo,ñu̧ù̧,yucu15,100,yuco
43,pueblo,ñu̧u̧,yucu16,100,yucq
43,pueblo,ņu̧u̧,yuta11,100,yutn
43,pueblo,ñu̧u̧,yuta12,100,yuta
43,pueblo,ñu̧u̧,zaca11,100,zac
43,pueblo,ño̧o̧,zapo11,100,zap
44,casa,weʔe,acat11,164,acat
44,casa,ƀeʔe,achi11,164,achi
44,casa,ƀeʔe,adeq11,164,adeq
44,casa,veʔe,ahue11,164,ahue
44,casa,ƀeʔe,alac11,164,alac
44,casa,weʔe,alco11,164,alco
44,casa,ƀeʔe,amat11,164,amat
44,casa,weʔe,apas11,164,apas
44,casa,weʔe,apoa11,164,apoa
44,casa,veʔe,atat11,164,atat
44,casa,veʔe,aten11,164,aten
44,casa,weʔe,atoy11,164,atoy
44,casa,viʔɛ,ayut11,164,ayut
44,casa,vʸeʔɛ,ayut11,164,ayut
44,casa,weʔe,brav11,164,cruz
44,casa,wee,caca11,164,cac
44,casa,weʔe,cahu11,164,cah
44,casa,ƀeʔe,chal11,164,chal
44,casa,weʔe,chay11,164,chay
44,casa,ƀeʔe,chay12,164,chap
44,casa,weʔe,chaz11,164,chaz
44,casa,weʔe,chic11,164,chic
44,casa,weʔe,chig11,164,chig
44,casa,ƀiʔi,coat11,164,coat
44,casa,veʔe,coic11,164,coi
44,casa,weʔe,coso11,164,cos
44,casa,ƀeʔe,coxc11,164,cant
44,casa,ƀeʔe,cris11,164,cris
44,casa,weʔe,cuat11,164,cuat
44,casa,wiʔi,cuau11,164,cuau
44,casa,weʔe,cuil11,164,cui
44,casa,wiʔi,cuya11,164,cuya
44,casa,ƀeʔe,diux11,164,diux
44,casa,veʔe,dura11,164,durz
44,casa,ƀeʔe,esta11,164,silm
44,casa,weʔe,este11,164,este
44,casa,ƀeʔe,flor11,164,flor
44,casa,veʔe,gran11,164,mig
44,casa,veʔe,guad11,164,guad
44,casa,weʔe,huaz11,164,huaz
44,casa,weʔe,huit11,164,huit
44,casa,ƀiʔi,itun11,164,itun
44,casa,veʔe,ixpa11,164,ixpn
44,casa,ƀeʔe,ixta11,164,ixty
44,casa,weʔe,ixta12,164,ixtl
44,casa,ƀeʔe,ixta13,164,ixtp
44,casa,ƀeʔe,jami11,164,jam
44,casa,ƀeʔe,jate11,164,jalt
44,casa,ƀeʔe,jica11,164,jict
44,casa,ƀeʔe,jica12,164,jicy
44,casa,weʔe,joco11,164,joco
44,casa,weʔe,juxt11,164,juxt
44,casa,weʔe,lore11,164,lor
44,casa,weʔe,mech11,164,mech
44,casa,ƀéʔē,metl11,164,metl
44,casa,ƀee,mica11,164,mic
44,casa,ƀeʔe,mixt11,164,mix
44,casa,veʔe,moli11,164,moli
44,casa,ƀeʔe,mont12,164,mont
44,casa,ƀeʔi,mont13,164,verd
44,casa,ƀeʔe,more11,164,mor
44,casa,ƀeʔe,ndua11,164,ndua
44,casa,veʔe,nuch11,164,nuch
44,casa,ƀeʔe,nund11,164,ndac
44,casa,ƀeʔe,nund12,164,ndi
44,casa,ƀeʔe,nund13,164,ndo
44,casa,ƀeʔe,nuti11,164,nuti
44,casa,weʔe,nuxa11,164,nuxa
44,casa,ƀeʔe,nuxi11,164,nuxi
44,casa,vēʔī,nuyo11,164,nuyo
44,casa,vēʔē,ocot11,164,oco
44,casa,ƀeʔe,pena12,164,peña
44,casa,ƀèʔè,peno11,164,peño
44,casa,weʔe,pied11,164,pied
44,casa,ƀeʔe,pino11,164,pinn
44,casa,ƀeʔe,pino12,164,pinl
44,casa,ƀeʔe,prog11,164,prog
44,casa,ƀeʔe,prog12,164,silp
44,casa,weʔyi,prom01,164,p-mixtec
44,casa,weʔe,sayu11,164,sayu
44,casa,weʔe,sind11,164,sind
44,casa,ƀeʔe,sini11,164,sinc
44,casa,weʔe,soso11,164,soso
44,casa,weʔe,soya11,164,soy
44,casa,weʔe,tama11,164,tamj
44,casa,veʔe,tama12,164,tams
44,casa,ƀeʔe,tata11,164,tata
44,casa,veʔe,teco11,164,teco
44,casa,weʔe,teit11,164,teit
44,casa,ƀeʔe,tejo11,164,tejc
44,casa,weʔe,tepe11,164,tepj
44,casa,weʔe,tepe12,164,tept
44,casa,waʔi,tepo11,164,tepo
44,casa,weʔe,tida11,164,tida
44,casa,weʔe,tila11,164,til
44,casa,ƀeʔe,tlac11,164,tlac
44,casa,ƀeʔe,tlal11,164,tlal
44,casa,weʔe,tlaz11,164,tlaz
44,casa,weʔe,tona11,164,ton
44,casa,ƀeʔe,toto12,164,tot
44,casa,weʔe,tutu11,164,tut
44,casa,ƀeʔe,xaya11,164,jer
44,casa,vēʔē,xaya12,164,xay
44,casa,ƀeʔe,yolo11,164,yolt
44,casa,weʔe,yolo12,164,yolx
44,casa,ƀeʔe,yoso11,164,yoso
44,casa,weʔe,yucu11,164,yuca
44,casa,vēʔī,yucu12,164,yuci
44,casa,veʔe,yucu13,164,yucñ
44,casa,vēʔē,yucu15,164,yuco
44,casa,veʔe,yucu16,164,yucq
44,casa,ƀeʔe,yuta11,164,yutn
44,casa,ƀeʔe,yuta12,164,yuta
44,casa,ƀeʔe,zaca11,164,zac
44,casa,weʔe,zapo11,164,zap
46,horcón,tu-saʔa,acat11,126,acat
46,horcón,ti-si̧ʔi̧,achi11,126,achi
46,horcón,ti-θi̧ʔi̧,ahue11,126,ahue
46,horcón,si̧ʔi̧,alco11,126,alco
46,horcón,ti-đȩʔȩ,apas11,126,apas
46,horcón,đȩʔȩ,apoa11,126,apoa
46,pierna,sɨ̧̄ʔɨ̧,atat11,126,atat
46,horcón,hi̧ʔi̧,aten11,126,aten
46,horcón,si̧ʔi̧,atoy11,126,atoy
46,horcón,si̧ʔi,ayut11,126,ayut
46,horcón,si̧ʔi̧,brav11,126,cruz
46,horcón,đi̧i̧,caca11,126,cac
46,horcón,si̧ʔi̧,cahu11,126,cah
46,pierna,sɨ̧ʔɨ̧,chal11,126,chal
46,horcón,sɨ̧ʔñɨ̧,chay11,126,chay
46,horcón,(tu)-đi̧ʔi̧,chaz11,126,chaz
46,horcón,ti-đȩʔȩ,chic11,126,chic
46,horcón,đi̧ʔi̧,chig11,126,chig
46,horcón,čeʔe,coat11,126,coat
46,horcón,siʔi,coic11,126,coi
46,horcón,sɨ̧ʔɨ̧,colo11,126,colo
46,horcón,đi̧ʔi̧,coso11,126,cos
46,horcón,si̧ʔi̧,cuat11,126,cuat
46,horcón,ȼeʔe,cuau11,126,cuau
46,horcón,ti-đi̧ʔi̧,cuil11,126,cui
46,horcón,šeʔe,cuya11,126,cuya
46,horcón,si̧ʔi̧,dura11,126,durz
46,horcón,θi̧ʔi̧,esta11,126,silm
46,horcón,(nu̧)-đɨ̧ʔɨ̧,este11,126,este
46,horcón,sɨʔɨ,gran11,126,mig
46,horcón,ȼ̣i-đi̧ʔi̧,guad11,126,guad
46,horcón,tu-čaʔa,huaz11,126,huaz
46,horcón,nu̧-đɨ̧ʔɨ̧,huit11,126,huit
46,horcón,sɨ̧ʔɨ̧,itun11,126,itun
46,horcón,si̧ʔi̧,ixpa11,126,ixpn
46,horcón,sɨ̧ʔɨ̧,ixta11,126,ixty
46,horcón,đȩʔȩ,ixta12,126,ixtl
46,horcón,sɨ̧ʔñɨ̧,jami11,126,jam
46,horcón,si̧ʔi̧,jica11,126,jict
46,horcón,si̧ʔi̧,jica12,126,jicy
46,horcón,ti-đȩʔȩ,joco11,126,joco
46,horcón,siʔi,juxt11,126,juxt
46,horcón,sɨ̧ʔñɨ̧,lore11,126,lor
46,horcón,sɨ̧ʔñɨ̧,mech11,126,mech
46,horcón,si̧ʔi̧,mixt11,126,mix
46,horcón,si̧ʔi̧,moli11,126,moli
46,horcón,sɨ̧ʔɨ̧,mont13,126,verd
46,horcón,si̧ʔi̧,more11,126,mor
46,horcón,hi̧ʔi̧,nuch11,126,nuch
46,horcón,đi̧ʔi̧,nuxa11,126,nuxa
46,horcón,đi̧ʔi̧,nuxi11,126,nuxi
46,horcón,sɨ̧̀ʔɨ̧̀,nuyo11,126,nuyo
46,horcón,đɨ̧ʔñɨ̧,peno11,126,peño
46,horcón,đɨ̧ʔɨ̧,pied11,126,pied
46,horcón,si̧ʔi̧,pino11,126,pinn
46,horcón,sɨ̧ʔɨ̧,pino12,126,pinl
46,horcón,sɨʔɨ̧,prom01,126,p-mixtec
46,horcón,sɨʔɨ͂,prom01,126,p-mixtec
46,horcón,si̧ʔi̧,reye11,126,rey
46,horcón,si̧ʔi̧,sayu11,126,sayu
46,horcón,đɨ̧ʔɨ̧ᵑ,sind11,126,sind
46,horcón,đɨ̧ʔɨ̧,soya11,126,soy
46,horcón,Nnu̧-đɨ̧ʔɨ̧,tama11,126,tamj
46,horcón,θì̧ʔì̧,tama12,126,tams
46,horcón,sí̧ʔì̧,teco11,126,teco
46,horcón,đi̧ʔi̧,teit11,126,teit
46,horcón,đɨ͂ʔɨ͂,tepe11,126,tepj
46,horcón,sako,tepo11,126,tepo
46,pierna,đeʔe,tepo11,126,tepo
46,horcón,đi̧ʔi̧,tida11,126,tida
46,horcón,ti̧ʔi̧,tila11,126,til
46,horcón,si̧ʔi̧,tlac11,126,tlac
46,horcón,aʳku,tlal11,126,tlal
46,horcón,nu̧-đɨ̧ʔɨ̧,tlaz11,126,tlaz
46,horcón,đi̧ʔi̧,tona11,126,ton
46,horcón,tu-čaʔa,tutu11,126,tut
46,horcón,đì̧ʔī̧,xaya12,126,xay
46,horcón,sɨ̧ʔɨ̧ņɨ̧,yolo11,126,yolt
46,horcón,tu-si̧ʔi̧,yolo12,126,yolx
46,horcón,sɨ̧ʔņɨ̧,yoso11,126,yoso
46,horcón,si̧ʔi̧,yucu11,126,yuca
46,horcón,sɨ̧̄ʔɨ̧,yucu12,126,yuci
46,horcón,hì̧ʔì̧,yucu13,126,yucñ
46,horcón,sì̧ʔì̧,yucu15,126,yuco
46,horcón,si̧ʔi̧,zaca11,126,zac
46,horcón,đi̧ʔɨ͂,zapo11,126,zap
47,petate,yuwi,acat11,3,acat
47,petate,žúú,achi11,3,achi
47,petate,žuu,adeq11,3,adeq
47,petate,žiƀi,ahue11,3,ahue
47,petate,yiƀi,alac11,3,alac
47,petate,iwi,alco11,3,alco
47,petate,yuƀi,amat11,3,amat
47,petate,žuu,apas11,3,apas
47,petate,žuwi,apas11,3,apas
47,petate,žuu,apoa11,3,apoa
47,petate,yuu,atat11,3,atat
47,petate,žiƀi,aten11,3,aten
47,petate,yuwi,atoy11,3,atoy
47,petate,yiwiʔ,ayut11,3,ayut
47,petate,yiwi,brav11,3,cruz
47,petate,žüü,caca11,3,cac
47,petate,yiwi,cahu11,3,cah
47,petate,žuu,chal11,3,chal
47,petate,yuu,chay11,3,chay
47,petate,yuwi,chay11,3,chay
47,petate,žuƀi,chay12,3,chap
47,petate,yuwi,chaz11,3,chaz
47,petate,žuu,chic11,3,chic
47,petate,yuwi,chig11,3,chig
47,petate,šuƀi,coat11,3,coat
47,petate,yùƀí,coic11,3,coi
47,petate,yuwi,colo11,3,colo
47,petate,yui,coso11,3,cos
47,petate,žuu,coxc11,3,cant
47,petate,ǰuƀi,cris11,3,cris
47,petate,yiwi,cuat11,3,cuat
47,petate,žuwi,cuau11,3,cuau
47,petate,žuwi,cuil11,3,cui
47,petate,žuƀi,cuil11,3,cui
47,petate,yuwi,cuya11,3,cuya
47,petate,žuu,diux11,3,diux
47,petate,žiƀi,dura11,3,durz
47,petate,yiƀi,esta11,3,silm
47,petate,žiƀi,esta11,3,silm
47,petate,žuu,este11,3,este
47,petate,žiƀi,flor11,3,flor
47,petate,žuu,gran11,3,mig
47,petate,yiƀi,guad11,3,guad
47,petate,yuwi,huaz11,3,huaz
47,petate,žuu,huit11,3,huit
47,petate,yuu,itun11,3,itun
47,petate,žiƀi,ixpa11,3,ixpn
47,petate,yuƀi,ixta11,3,ixty
47,petate,ž̩úú,ixta12,3,ixtl
47,petate,žuui,ixta13,3,ixtp
47,petate,yuƀi,jami11,3,jam
47,petate,žuu,jate11,3,jalt
47,petate,yuƀi,jica11,3,jict
47,petate,yuƀi,jica12,3,jicy
47,petate,yuu,joco11,3,joco
47,petate,žuƀi,juxt11,3,juxt
47,petate,yuu,lore11,3,lor
47,petate,yuwi,lore11,3,lor
47,petate,yuu,mech11,3,mech
47,petate,yuwi,mech11,3,mech
47,petate,yūƀì,metl11,3,metl
47,petate,žuui,mica11,3,mic
47,petate,yuƀi,mixt11,3,mix
47,petate,žuu,moli11,3,moli
47,petate,žiƀi,mont12,3,mont
47,petate,yuu,mont13,3,verd
47,petate,žuu,mont14,3,lobo
47,petate,žuu,ndua11,3,ndua
47,petate,žiƀi,nuch11,3,nuch
47,petate,yuu,nund11,3,ndac
47,petate,žuu,nund12,3,ndi
47,petate,žuu,nund13,3,ndo
47,petate,yuƀi,nuti11,3,nuti
47,petate,žuu,nuxa11,3,nuxa
47,petate,žuu,nuxi11,3,nuxi
47,petate,žūƀī,nuyo11,3,nuyo
47,petate,žūū,ocot11,3,oco
47,petate,žuu,pena12,3,peña
47,petate,žùù,peno11,3,peño
47,petate,žuu,pied11,3,pied
47,petate,yuwi,pino11,3,pinn
47,petate,yui,pino11,3,pinn
47,petate,yuƀi,pino12,3,pinl
47,petate,žuƀi,prog11,3,prog
47,petate,žiƀi,prog12,3,silp
47,petate,yuwiʔ,prom01,3,p-mixtec
47,petate,yiwiʔ,prom01,3,p-mixtec
47,petate,žūù,reye11,3,rey
47,petate,yuwi,sayu11,3,sayu
47,petate,žuu,sind11,3,sind
47,petate,žuu,sini11,3,sinc
47,petate,žúú,soya11,3,soy
47,petate,žuu,tama11,3,tamj
47,petate,žīƀǐ,tama12,3,tams
47,petate,žuu,tata11,3,tata
47,petate,žīƀì,teco11,3,teco
47,petate,ṣ̌uu,teit11,3,teit
47,petate,yuƀi,tejo11,3,tejc
47,petate,yui,tepe11,3,tepj
47,petate,yuwi,tepe12,3,tept
47,petate,yuwi,tepo11,3,tepo
47,petate,žuu,tida11,3,tida
47,petate,žuu,tila11,3,til
47,petate,žuu,tlac11,3,tlac
47,petate,žìƀì,tlac12,3,tlam
47,petate,yuƀi,tlal11,3,tlal
47,petate,žuu,tlaz11,3,tlaz
47,petate,yui,tona11,3,ton
47,petate,yuui,toto12,3,tot
47,petate,yuwi,tutu11,3,tut
47,petate,žui,xaya11,3,jer
47,petate,yūì,xaya12,3,xay
47,petate,žuu,yolo11,3,yolt
47,petate,yuwi,yolo12,3,yolx
47,petate,žuu,yoso11,3,yoso
47,petate,žuu,yucu11,3,yuca
47,petate,yūƀī,yucu12,3,yuci
47,petate,žiƀi,yucu13,3,yucñ
47,petate,žūƀí,yucu15,3,yuco
47,petate,žiƀi,yucu16,3,yucq
47,petate,žuu,yuta11,3,yutn
47,petate,žuu,yuta12,3,yuta
47,petate,yuƀiʔ,zaca11,3,zac
47,petate,yuu,zapo11,3,zap
48,cama,sito,acat11,18,acat
48,cama,xito,achi11,18,achi
48,tapanco,šito,adeq11,18,adeq
48,cama,šòó,ahue11,18,ahue
48,cama,šito,alac11,18,alac
48,cama,išʰto,alco11,18,alco
48,cama,šito,alco11,18,alco
48,cama,šitu,amat11,18,amat
48,cama,šito,apas11,18,apas
48,cama,šito,apoa11,18,apoa
48,cama,xito,atat11,18,atat
48,cama,sito,aten11,18,aten
48,cama,čito,atoy11,18,atoy
48,cama,(i)što,ayut11,18,ayut
48,cama,šito,ayut11,18,ayut
48,cama,šito,brav11,18,cruz
48,cama,šito,caca11,18,cac
48,cama,šito,cahu11,18,cah
48,cama,xito,chal11,18,chal
48,cama,čito,chay11,18,chay
48,cama,šito,chay12,18,chap
48,cama,šito,chic11,18,chic
48,cama,išto,chig11,18,chig
48,cama,ito,coat11,18,coat
48,cama,šìtó,coic11,18,coi
48,cama,čito,colo11,18,colo
48,cama,šito,coso11,18,cos
48,tapanco,šito,coxc11,18,cant
48,cama,kama,cris11,18,cris
48,cama,šito,cuat11,18,cuat
48,cama,žito,cuau11,18,cuau
48,cama,šito,cuil11,18,cui
48,cama,žito,cuya11,18,cuya
48,cama,šito,diux11,18,diux
48,cama,šito,dura11,18,durz
48,cama,šito,esta11,18,silm
48,cama,šito,este11,18,este
48,cama,šitu,flor11,18,flor
48,cama,xīto-(yuu),gran11,18,mig
48,cama,sito,guad11,18,guad
48,cama,čito,huaz11,18,huaz
48,cama,ito,huit11,18,huit
48,cama,ito,itun11,18,itun
48,cama,šìtō,ixpa11,18,ixpn
48,cama,čito,ixta11,18,ixty
48,cama,šito,ixta13,18,ixtp
48,cama,čito,jami11,18,jam
48,cama,kama,jate11,18,jalt
48,cama,čito,jica11,18,jict
48,cama,čito,jica12,18,jicy
48,cama,ṣ̌ito,joco11,18,joco
48,cama,ʂito,juxt11,18,juxt
48,cama,čito,lore11,18,lor
48,cama,čito,mech11,18,mech
48,cama,šito,mica11,18,mic
48,cama,čito,mixt11,18,mix
48,cama,xīto,moli11,18,moli
48,cama,sito,mont12,18,mont
48,cama,ito,mont13,18,verd
48,tapanco,šito,mont14,18,lobo
48,cama,šito,more11,18,mor
48,cama,šito,ndua11,18,ndua
48,cama,šito,nuch11,18,nuch
48,cama,šito,nund11,18,ndac
48,cama,kama,nund12,18,ndi
48,cama,xito,nund13,18,ndo
48,cama,čito,nuti11,18,nuti
48,cama,sito,nuxa11,18,nuxa
48,tapanco,šito,nuxi11,18,nuxi
48,cama,ʔìtō,nuyo11,18,nuyo
48,cama,xìtō,ocot11,18,oco
48,cama,xito,pena12,18,peña
48,tapanco,šítò,peno11,18,peño
48,cama,ito,pied11,18,pied
48,cama,čito,pino11,18,pinn
48,cama,čito,pino12,18,pinl
48,cama,ʔito,prog11,18,prog
48,cama,šito,prog12,18,silp
48,cama,sito,prom01,18,p-mixtec
48,cama,xito,prom01,18,p-mixtec
48,cama,šìtó,reye11,18,rey
48,cama,čito,sayu11,18,sayu
48,cama,ito,sind11,18,sind
48,cama,kama,sini11,18,sinc
48,cama,ito,tama11,18,tamj
48,cama,šito,tama12,18,tams
48,cama,ito,tata11,18,tata
48,cama,šito,teco11,18,teco
48,cama,ito,teit11,18,teit
48,cama,čito,tejo11,18,tejc
48,cama,šito,tepe11,18,tepj
48,cama,čito,tepe12,18,tept
48,cama,sito,tepo11,18,tepo
48,cama,šito,tida11,18,tida
48,cama,ṣ̌ito,tila11,18,til
48,cama,xito,tlac11,18,tlac
48,cama,šito,tlal11,18,tlal
48,cama,šito,tlaz11,18,tlaz
48,cama,šito,tona11,18,ton
48,cama,kama,toto12,18,tot
48,cama,čito,tutu11,18,tut
48,cama,kama,xaya11,18,jer
48,altillo,šītó,xaya12,18,xay
48,cama,šito,yolo11,18,yolt
48,cama,nisto,yolo12,18,yolx
48,cama,xito,yoso11,18,yoso
48,cama,xito,yucu11,18,yuca
48,cama,ʔìtō,yucu12,18,yuci
48,cama,šito,yucu13,18,yucñ
48,cama,ʔìštō,yucu15,18,yuco
48,cama,šito,yucu16,18,yucq
48,cama,kama,yuta11,18,yutn
48,cama,ito,yuta12,18,yuta
48,cama,čito,zaca11,18,zac
48,cama,šito,zapo11,18,zap
49,banquito,čayu,acat11,168,acat
49,banquito,ƀanku,adeq11,168,adeq
49,banquito,teže,ahue11,168,ahue
49,banquito,tayì,alac11,168,alac
49,banquito,tayu,alco11,168,alco
49,banquito,ƀanku,amat11,168,amat
49,banquito,ȼayu,apas11,168,apas
49,banco,ȼayu,apoa11,168,apoa
49,banquito,siya,atat11,168,atat
49,banquito,tei,aten11,168,aten
49,banquito,tayu,atoy11,168,atoy
49,banquito,iʰtū̧ʔ-ⁿdu̧ʔuʔ,ayut11,168,ayut
49,banquito,tayi,brav11,168,cruz
49,banquito,tei,caca11,168,cac
