"ID"	"DOCULECT"	"CONCEPT"	"GLOSS"	"VALUE"	"FORM"	"IDlist"	"CONCEPTICON_ID"	"LOAN"	"LOAN_SOURCE"	"SOURCE"	"FLOATTONE"	"VARIETY_CODE"
4909	"AyutlalosLibresMixtec"	"METALMETAL"	"metal"	"kàà"	"kàà"	145	22442244	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
14647	"AyutlalosLibresMixtec"		"fierro"	"kaa"	"kaa"	145		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
506	"AyutlalosLibresMixtec"	"PAPER"	"paper"	"tutu"	"tutu"	146	648	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
4923	"AyutlalosLibresMixtec"	"PAPER"	"paper"	"tùtù"	"tùtù"	146	648	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
507	"AyutlalosLibresMixtec"	"LIME (MATERIAL)"	"lime (material)"	"kaka"	"kaka"	147	2540	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
4932	"AyutlalosLibresMixtec"		"lime"	"kàkà"	"kàkà"	147		"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
508	"AyutlalosLibresMixtec"		"beeswax, wax"	"ñūhmah"	"ñūhmah"	148		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
14733	"AyutlalosLibresMixtec"	"BEESWAX"	"cera"	"ñu̧ma̧ʔ"	"ñu̧ma̧ʔ"	148	1931	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
509	"AyutlalosLibresMixtec"	"MUD"	"mud"	"ndēhi"	"ndēhi"	149	640	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
14857	"AyutlalosLibresMixtec"	"MUD"	"lodo"	"ⁿdeʔi"	"ⁿdeʔi"	149	640	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
14978	"AyutlalosLibresMixtec"	"FOAM"	"espuma"	"pele"	"pele"	150	1768	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
4942	"AyutlalosLibresMixtec"	"NETRED"	"red"	"kʷáʔá"	"kʷáʔá"	152	2963156	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
15100	"AyutlalosLibresMixtec"	"RED"	"rojo"	"kʷaʔa"	"kʷaʔa"	152	156	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
510	"AyutlalosLibresMixtec"	"GREEN"	"green"	"kwīih"	"kwīih"	153	1425	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
4952	"AyutlalosLibresMixtec"	"GREEN"	"green"	"kʷíìʔ"	"kʷíìʔ"	153	1425	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
511	"AyutlalosLibresMixtec"	"YELLOW"	"yellow"	"kwāān"	"kwāān"	154	1424	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
4965	"AyutlalosLibresMixtec"	"YELLOW"	"yellow"	"kʷá̧á̧"	"kʷá̧á̧"	154	1424	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
15218	"AyutlalosLibresMixtec"	"YELLOW"	"amarillo"	"kʷā̧ā̧"	"kʷā̧ā̧"	154	1424	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
4975	"AyutlalosLibresMixtec"	"BLACK"	"black"	"tù̧ú̧ʔ"	"tù̧ú̧ʔ"	155	163	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
512	"AyutlalosLibresMixtec"	"WHITE"	"white"	"yaa"	"yaa"	156	1335	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
513	"AyutlalosLibresMixtec"	"ONE"	"one"	"iin"	"iin"	157	1493	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
4994	"AyutlalosLibresMixtec"	"ONE"	"one"	"ì̧ì̧"	"ì̧ì̧"	157	1493	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
514	"AyutlalosLibresMixtec"	"TWO"	"two"	"ūvi"	"ūvi"	158	1498	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5008	"AyutlalosLibresMixtec"	"TWO"	"two"	"ūwì"	"ūwì"	158	1498	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
15334	"AyutlalosLibresMixtec"	"TWO"	"dos"	"ūvi"	"ūvi"	158	1498	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
515	"AyutlalosLibresMixtec"	"THREE"	"three"	"ūni"	"ūni"	159	492	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
15459	"AyutlalosLibresMixtec"	"THREE"	"tres"	"u̧ni̧"	"u̧ni̧"	159	492	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
516	"AyutlalosLibresMixtec"	"FOUR"	"four"	"kumīh"	"kumīh"	160	1500	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5021	"AyutlalosLibresMixtec"	"FOUR"	"four"	"kùmíʔ"	"kùmíʔ"	160	1500	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
15580	"AyutlalosLibresMixtec"	"FOUR"	"cuatro"	"ku̧mi̧ʔ"	"ku̧mi̧ʔ"	160	1500	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
517	"AyutlalosLibresMixtec"	"FIVE"	"five"	"ūhun"	"ūhun"	161	493	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
15706	"AyutlalosLibresMixtec"	"FIVE"	"cinco"	"u̧ʔu̧"	"u̧ʔu̧"	161	493	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
518	"AyutlalosLibresMixtec"	"SIX"	"six"	"īñu"	"īñu"	162	1703	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
15827	"AyutlalosLibresMixtec"	"SIX"	"seis"	"ī̧ñu̧"	"ī̧ñu̧"	162	1703	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
519	"AyutlalosLibresMixtec"	"SEVEN"	"seven"	"ūsha"	"ūsha"	163	1704	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
15947	"AyutlalosLibresMixtec"	"SEVEN"	"siete"	"uša"	"uša"	163	1704	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
520	"AyutlalosLibresMixtec"	"EIGHT"	"eight"	"ūnya"	"ūnya"	164	1705	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
16067	"AyutlalosLibresMixtec"	"EIGHT"	"ocho"	"u̧nʸa̧"	"u̧nʸa̧"	164	1705	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
521	"AyutlalosLibresMixtec"	"NINE"	"nine"	"īīn"	"īīn"	165	1483	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
522	"AyutlalosLibresMixtec"	"TEN"	"ten"	"ūshi"	"ūshi"	166	1515	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
16182	"AyutlalosLibresMixtec"	"TEN"	"diez"	"ūši"	"ūši"	166	1515	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
523	"AyutlalosLibresMixtec"	"FIFTEEN"	"fifteen"	"shāhun"	"shāhun"	167	1709	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
16301	"AyutlalosLibresMixtec"	"FIFTEEN"	"quince"	"ša̧ʔu̧"	"ša̧ʔu̧"	167	1709	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
524	"AyutlalosLibresMixtec"	"TWENTY"	"twenty"	"ōko"	"ōko"	168	1710	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
525	"AyutlalosLibresMixtec"	"POOR"	"poor"	"ndāhvī"	"ndāhvī"	169	1674	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5055	"AyutlalosLibresMixtec"	"POOR"	"poor"	"ⁿdàʔwí"	"ⁿdàʔwí"	169	1674	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
16420	"AyutlalosLibresMixtec"	"POOR"	"pobre"	"ⁿdāʔvī"	"ⁿdāʔvī"	169	1674	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
526	"AyutlalosLibresMixtec"	"RICH"	"rich"	"vīkāh"	"vīkāh"	170	712	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
527	"AyutlalosLibresMixtec"	"COLD"	"cold"	"vishin"	"vishin"	171	1287	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5065	"AyutlalosLibresMixtec"	"COLD"	"cold"	"wìšì̧"	"wìšì̧"	171	1287	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
16536	"AyutlalosLibresMixtec"		"frío"	"viši̧"	"viši̧"	171		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
528	"AyutlalosLibresMixtec"	"HOT"	"hot"	"ihnīh"	"ihnīh"	172	1286	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
16658	"AyutlalosLibresMixtec"	"HOT"	"caliente"	"i̧ʔni̧ʔ"	"i̧ʔni̧ʔ"	172	1286	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
529	"AyutlalosLibresMixtec"		"big.SG"	"chīe"	"chīe"	173		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5082	"AyutlalosLibresMixtec"	"IMPORTANT"	"important"	"káʔnúʔ"	"káʔnúʔ"	173	1285	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
16753	"AyutlalosLibresMixtec"		"grande (sg.)"	"kaʔnu̧ʔ"	"kaʔnu̧ʔ"	173		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
530	"AyutlalosLibresMixtec"		"big.PL"	"nāhnūh"	"nāhnūh"	174		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
531	"AyutlalosLibresMixtec"		"small.SG"	"lūlū"	"lūlū"	175		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5091	"AyutlalosLibresMixtec"		"little.SG"	"lúlú"	"lúlú"	175		"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
16874	"AyutlalosLibresMixtec"		"chico"	"lūlū"	"lūlū"	175		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
532	"AyutlalosLibresMixtec"		"small.PL"	"kwālīh"	"kwālīh"	176		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
533	"AyutlalosLibresMixtec"		"small.PL"	"kwāchīh"	"kwāchīh"	176		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5101	"AyutlalosLibresMixtec"		"small (in pieces)"	"kʷáčí"	"kʷáčí"	176		"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
534	"AyutlalosLibresMixtec"		"long.SG"	"kānih"	"kānih"	177		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5112	"AyutlalosLibresMixtec"		"long.SG"	"kánìʔ"	"kánìʔ"	177		"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
535	"AyutlalosLibresMixtec"		"long.PL"	"nānih"	"nānih"	178		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
536	"AyutlalosLibresMixtec"	"GOOD"	"good"	"vaha"	"vaha"	179	1035	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5124	"AyutlalosLibresMixtec"	"GOOD"	"good"	"wàʔà"	"wàʔà"	179	1035	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
17003	"AyutlalosLibresMixtec"	"GOOD"	"bueno"	"vaʔa"	"vaʔa"	179	1035	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
537	"AyutlalosLibresMixtec"	"SWEET"	"sweet"	"vīshi"	"vīshi"	180	717	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
17096	"AyutlalosLibresMixtec"	"SWEET"	"dulce"	"vīši"	"vīši"	180	717	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
17213	"AyutlalosLibresMixtec"	"SALTY"	"salado"	"ūʔva"	"ūʔva"	181	1091	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
17307	"AyutlalosLibresMixtec"		"amargo"	"uƀa"	"uƀa"	182		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
538	"AyutlalosLibresMixtec"		"delicious"	"āsinh"	"āsinh"	183		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
17395	"AyutlalosLibresMixtec"	"TASTY"	"sabroso"	"āsi̧ʔ"	"āsi̧ʔ"	183	1813	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
539	"AyutlalosLibresMixtec"	"WIDE"	"wide"	"ndīká"	"ndīká"	184	1243	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
540	"AyutlalosLibresMixtec"	"NEW"	"new"	"shaāh"	"shaāh"	185	1231	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
541	"AyutlalosLibresMixtec"	"LAZY"	"lazy"	"sūshānh"	"sūshānh"	186	1564	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
17494	"AyutlalosLibresMixtec"	"LAZY"	"flojo"	"suša̧ʔ"	"suša̧ʔ"	186	1564	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
17495	"AyutlalosLibresMixtec"		"floja"	"taya"	"taya"	186		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
17665	"AyutlalosLibresMixtec"		"feo"	"kini̧"	"kini̧"	187		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
542	"AyutlalosLibresMixtec"	"NEAR"	"near"	"yatin"	"yatin"	189	1942	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
17764	"AyutlalosLibresMixtec"		"está cerca"	"yati̧"	"yati̧"	189		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
543	"AyutlalosLibresMixtec"	"FAR"	"far"	"shīkāh"	"shīkāh"	190	1406	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
544	"AyutlalosLibresMixtec"	"HEAVY"	"heavy"	"vīe"	"vīe"	191	1210	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
17874	"AyutlalosLibresMixtec"	"HEAVY"	"pesado"	"vīɛ"	"vīɛ"	191	1210	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
545	"AyutlalosLibresMixtec"	"RAW"	"raw"	"īhīn"	"īhīn"	192	1959	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
546	"AyutlalosLibresMixtec"	"SMOOTH"	"smooth"	"ndiih"	"ndiih"	193	1234	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
17987	"AyutlalosLibresMixtec"		"lisa, liso"	"ⁿdiiʔ"	"ⁿdiiʔ"	193		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
547	"AyutlalosLibresMixtec"	"SLOW"	"slow"	"kwīē"	"kwīē"	194	701	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
18108	"AyutlalosLibresMixtec"	"SLOW"	"despacio"	"kʷiɛ"	"kʷiɛ"	194	701	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
548	"AyutlalosLibresMixtec"	"YESTERDAY"	"yesterday"	"iku"	"iku"	195	1174	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
18224	"AyutlalosLibresMixtec"	"YESTERDAY"	"ayer"	"iʰku"	"iʰku"	195	1174	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
549	"AyutlalosLibresMixtec"	"YEAR"	"year"	"kwīya"	"kwīya"	196	1226	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
18340	"AyutlalosLibresMixtec"	"YEAR"	"año"	"kʷīya"	"kʷīya"	196	1226	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
550	"AyutlalosLibresMixtec"		"now, today"	"vitin"	"vitin"	197		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5176	"AyutlalosLibresMixtec"		"now"	"wìtì̧"	"wìtì̧"	197		"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
18460	"AyutlalosLibresMixtec"		"ahora"	"viʰti̧"	"viʰti̧"	197		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
551	"AyutlalosLibresMixtec"	"NIGHT"	"night"	"ñuū"	"ñuū"	198	1233	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
552	"AyutlalosLibresMixtec"	"NIGHT TIME"	"night time"	"niñu"	"niñu"	199		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
18556	"AyutlalosLibresMixtec"		"toda la noche"	"nī̧ñū̧"	"nī̧ñū̧"	199		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
553	"AyutlalosLibresMixtec"		"day"	"kīhvih"	"kīhvih"	200		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
18649	"AyutlalosLibresMixtec"		"día"	"kīviʔ"	"kīviʔ"	200		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
554	"AyutlalosLibresMixtec"		"day time"	"nduvīh"	"nduvīh"	201		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
555	"AyutlalosLibresMixtec"		"half, middle"	"sava"	"sava"	202		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
18773	"AyutlalosLibresMixtec"		"mitad"	"tāʔviʔ-sava"	"tāʔviʔ-sava"	202		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
556	"AyutlalosLibresMixtec"	"MONEY"	"money"	"shuhūnh"	"shuhūnh"	203	1559	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5324	"AyutlalosLibresMixtec"		"precious metal"	"šù̧ʔú̧ʔ"	"šù̧ʔú̧ʔ"	203		"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
557	"AyutlalosLibresMixtec"		"work"	"chuun"	"chuun"	204		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
5200	"AyutlalosLibresMixtec"		"work"	"čù̧ù̧"	"čù̧ù̧"	204		"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
18895	"AyutlalosLibresMixtec"	"WORKING OR WORK"	"trabajo"	"ču̧u̧"	"ču̧u̧"	204	1086	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
5209	"AyutlalosLibresMixtec"	"WORD"	"word"	"tù̧ʔù̧"	"tù̧ʔù̧"	205	1599	"NA"	"NA"	"durr1987preliminary"	"NA"	"ayut11"
19020	"AyutlalosLibresMixtec"	"WORD"	"palabra"	"tu̧ʔu̧"	"tu̧ʔu̧"	205	1599	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
558	"AyutlalosLibresMixtec"		"fault, blame, sin"	"kwachi"	"kwachi"	206		"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
19134	"AyutlalosLibresMixtec"	"BLAME"	"culpa"	"kʷači"	"kʷači"	206	381	"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
559	"AyutlalosLibresMixtec"	"WHEN"	"when"	"ama"	"ama"	208	1238	"NA"	"NA"	"hills1990syntactic"	"NA"	"ayut11"
19228	"AyutlalosLibresMixtec"		"cuándo"	"kīiʔ"	"kīiʔ"	208		"NA"	"NA"	"josserand1983mixtec"	"NA"	"ayut11"
4311	"CahuatacheMixtec"		"child"	"sāʔyā"	"sāʔyā"	5		"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
5343	"CahuatacheMixtec"	"CHILD (DESCENDANT)"	"hijo/hija"	"seʔe"	"seʔe"	5	1801	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4336	"CahuatacheMixtec"		"brother of man"	"ñānī"	"ñānī"	9		"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
5468	"CahuatacheMixtec"	"BROTHER (OF MAN)"	"hermano de hombre"	"ña̧ni̧"	"ña̧ni̧"	9	559	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4360	"CahuatacheMixtec"	"AUNT"	"aunt"	"sīsī"	"sīsī"	11	1272	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
4374	"CahuatacheMixtec"	"UNCLE"	"uncle"	"sītō"	"sītō"	12	1327	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
5582	"CahuatacheMixtec"	"MAN"	"hombre"	"taa"	"taa"	13	1554	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4392	"CahuatacheMixtec"	"WOMAN"	"woman"	"ñāʔà"	"ñāʔà"	14	962	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
5711	"CahuatacheMixtec"	"OWNER"	"dueño"	"taši-ña̧ʔa̧"	"taši-ña̧ʔa̧"	15	1036	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
5799	"CahuatacheMixtec"	"PRIEST"	"sacerdote"	"sutu"	"sutu"	16	852	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
5889	"CahuatacheMixtec"	"BLOOD"	"sangre"	"nì̧ì̧"	"nì̧ì̧"	17	946	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4402	"CahuatacheMixtec"	"BONE"	"bone"	"yīkī"	"yīkī"	18	1394	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
4410	"CahuatacheMixtec"	"FACE"	"face"	"nò̧ò̧"	"nò̧ò̧"	20	1560	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
4423	"CahuatacheMixtec"	"TONGUE"	"tongue"	"yáá"	"yáá"	21	1205	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
4432	"CahuatacheMixtec"	"TOOTH"	"tooth"	"nò̧ʔō̧"	"nò̧ʔō̧"	22	1380	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
6009	"CahuatacheMixtec"	"TOOTH"	"diente"	"no̧ʔo̧"	"no̧ʔo̧"	22	1380	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4443	"CahuatacheMixtec"	"MOUTH"	"mouth"	"yǖʔǖ"	"yǖʔǖ"	23	674	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
6099	"CahuatacheMixtec"	"MOUTH"	"boca"	"yuʔu"	"yuʔu"	23	674	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4454	"CahuatacheMixtec"	"EAR"	"ear"	"sòʔō"	"sòʔō"	24	1247	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
6196	"CahuatacheMixtec"	"EAR"	"oreja"	"soʔo"	"soʔo"	24	1247	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
6315	"CahuatacheMixtec"	"NOSE"	"nariz"	"šitni̧"	"šitni̧"	25	1221	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
6434	"CahuatacheMixtec"	"NECK"	"cuello"	"siku̧"	"siku̧"	26	1333	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4466	"CahuatacheMixtec"	"HAND"	"hand"	"ⁿdāʔā"	"ⁿdāʔā"	27	1277	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
4477	"CahuatacheMixtec"	"FINGERNAIL"	"fingernail"	"čī̧ī̧"	"čī̧ī̧"	28	1258	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
6549	"CahuatacheMixtec"		"uña"	"či̧i̧"	"či̧i̧"	28		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4488	"CahuatacheMixtec"	"STOMACH"	"stomach"	"tīšī"	"tīšī"	30	819	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
6669	"CahuatacheMixtec"		"tripas"	"šiti"	"šiti"	31		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4500	"CahuatacheMixtec"	"FOOT"	"foot"	"šāʔā"	"šāʔā"	32	1301	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
6790	"CahuatacheMixtec"	"FOOT"	"pie"	"ša̧ʔa̧"	"ša̧ʔa̧"	32	1301	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
6908	"CahuatacheMixtec"	"DISEASE"	"enfermedad"	"kʷeʔe"	"kʷeʔe"	33	1986	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
7027	"CahuatacheMixtec"		"hinchazón"	"kʷiño"	"kʷiño"	35		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
7124	"CahuatacheMixtec"	"PIMPLE"	"grano"	"ⁿdiʔi"	"ⁿdiʔi"	36	1809	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
7239	"CahuatacheMixtec"	"PUS"	"pus"	"lakʷa"	"lakʷa"	37	1808	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4531	"CahuatacheMixtec"	"SANDAL"	"sandal"	"ⁿdǜsà"	"ⁿdǜsà"	40		"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
7420	"CahuatacheMixtec"	"SANDAL"	"huarache"	"ⁿduša̧"	"ⁿduša̧"	40		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
7535	"CahuatacheMixtec"		"calzón, pantalón"	"šati"	"šati"	41		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
7615	"CahuatacheMixtec"	"BLOUSE (WOVEN)"	"huipil"	"siko̧"	"siko̧"	42		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4543	"CahuatacheMixtec"		"town"	"ñó̧ō̧"	"ñó̧ō̧"	43		"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
7692	"CahuatacheMixtec"	"TOWN OR VILLAGE"	"pueblo"	"ño̧o̧"	"ño̧o̧"	43	3609	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4559	"CahuatacheMixtec"	"HOUSE"	"house"	"wēʔē"	"wēʔē"	44	1252	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
7812	"CahuatacheMixtec"	"HOUSE"	"casa"	"weʔe"	"weʔe"	44	1252	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4570	"CahuatacheMixtec"		"road"	"yīčī"	"yīčī"	45		"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
7925	"CahuatacheMixtec"		"horcón"	"si̧ʔi̧"	"si̧ʔi̧"	46		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4582	"CahuatacheMixtec"		"straw mat"	"yīwí"	"yīwí"	47		"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
8017	"CahuatacheMixtec"	"MAT"	"petate"	"yiwi"	"yiwi"	47	195	"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
8144	"CahuatacheMixtec"		"cama"	"šito"	"šito"	48		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4591	"CahuatacheMixtec"	"STOOL"	"stool"	"tāyī"	"tāyī"	49	1476	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
8258	"CahuatacheMixtec"		"banquito"	"tayi"	"tayi"	49		"NA"	"NA"	"josserand1983mixtec"	"NA"	"cahu11"
4603	"CahuatacheMixtec"	"ANIMALANIMAL"	"animal"	"kītī"	"kītī"	50	619619	"NA"	"NA"	"durr1987preliminary"	"NA"	"cahu11"
