ID	DOCULECT	CONCEPT	SPANISH_GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE	VARIETY_CODE
8185	XayacatlanBravoMixtec	PIMPLE	grano	ⁿsìʔī	ⁿsìʔī	36	1809			josserand1983mixtec		xaya12
18781	SantiagoChazumbaMixtec	SMOOTH	lisa, liso	ⁿsiʔwi	ⁿsiʔwi	193	1234			josserand1983mixtec		chaz11
18784	ChigmecatitlanMixtec	SMOOTH	lisa, liso	ⁿsiʔwi	ⁿsiʔwi	193	1234			josserand1983mixtec		chig11
18790	CosoltepecMixtec	SMOOTH	lisa, liso	ⁿsiʔwi	ⁿsiʔwi	193	1234			josserand1983mixtec		coso11
18852	TepejilloMixtec	SMOOTH	lisa, liso	ⁿsiʔwi	ⁿsiʔwi	193	1234			josserand1983mixtec		tepe11
18865	SantaMariaTonahuixtlaMixtec	SMOOTH	lisa, liso	ⁿsiʔwi	ⁿsiʔwi	193	1234			josserand1983mixtec		tona11
18879	ZapotitlanPalmasMixtec	SMOOTH	lisa, liso	ⁿsiʔwi	ⁿsiʔwi	193	1234			josserand1983mixtec		zapo11
8493	ZapotitlanPalmasMixtec	SANDAL	huarache	ⁿsʸisa̧	ⁿsʸisa̧	40				josserand1983mixtec		zapo11
10897	ZapotitlanPalmasMixtec	WING	ala	ⁿsʸiši	ⁿsʸiši	78	1257			josserand1983mixtec		zapo11
14659	ZapotitlanPalmasMixtec	WATER	agua	ⁿsʸute	ⁿsʸute	137	948			josserand1983mixtec		zapo11
20179	SanMartinDuraznosMixtec	GRASS	zacate	ntáyò'o	ntá-yò'o	82	606			hernandez2020san-martin		dura11
20673	YucunanyMixtec	CORN STALK	cleared field, cornstalk	ntáyò'o	ntá-yò'o	93				salazar2020yucunani		yucu17
6211	ElJicaralMixtec	FODDER	forraje	ntáyo̠'o	ntá-yo̠'o	93				Emily John-Martin		jica13
25	AbasoloValleMixtec	HAND	mano	nta'á	nta'á	27	1277			galindo-sanchez2009vocabulario		abas11
6140	ElJicaralMixtec	HAND	mano	nta'á	nta'á	27	1277			Emily John-Martin		jica13
20608	YucunanyMixtec	HAND	hand	nta'á	nta'á	27	1277			salazar2020yucunani		yucu17
20124	SanMartinDuraznosMixtec	HAND	mano	nta'à	nta'à	27	1277			hernandez2020san-martin		dura11
3061	PiedraAzulMixtec	HAND	mano	nta'ǎ	nta'ǎ	27	1277			oxnard2020		pied12
3062	SanMarcoslaFlorMixtec	HAND	mano	nta'ǎ	nta'ǎ	27	1277			oxnard2020		flor12
140	AbasoloValleMixtec	POOR	pobre	nta'vi	nta'vi	169	1674			galindo-sanchez2009vocabulario		abas11
3763	PiedraAzulMixtec	POOR	pobre	ntá'vi	ntá'vi	169	1674			oxnard2020		pied12
3764	SanMarcoslaFlorMixtec	POOR	pobre	ntá'vi	ntá'vi	169	1674			oxnard2020		flor12
6295	ElJicaralMixtec	POOR	pobre	ntá'vi	ntá'vi	169	1674			Emily John-Martin		jica13
20272	SanMartinDuraznosMixtec	POOR	pobre	ntá'ví	ntá'ví	169	1674			hernandez2020san-martin		dura11
20748	YucunanyMixtec	POOR	poor	ntá'vì	ntá'vì	169	1674			salazar2020yucunani		yucu17
1341	ConcepcionPapaloCuicatec	SEVEN	seven	ntacha	ntacha	163	1704			bradley1991preliminary		conc11
3108	PiedraAzulMixtec	PUS	pus	ntajkuà	ntajkuà	37	1808			oxnard2020		pied12
6150	ElJicaralMixtec	PUS	pus, materia	ntakuá	ntakuá	37	1808			Emily John-Martin		jica13
20618	YucunanyMixtec	PUS	pus	ntakuǎ	ntakuǎ	37	1808			salazar2020yucunani		yucu17
8268	SantoTomasOcotepecMixtec	PUS	pus	ⁿtakʷa	ⁿtakʷa	37	1808			josserand1983mixtec		ocot11
15760	SantoTomasOcotepecMixtec	MUD	lodo	ⁿtēʔžù	ⁿtēʔžù	149	640			josserand1983mixtec		ocot11
1353	ConcepcionPapaloCuicatec	GOOD	good	nthāī	nthāī	179	1035			bradley1991preliminary		conc11
1296	ConcepcionPapaloCuicatec	WOMAN	woman	nthātā	nthātā	14	962			bradley1991preliminary		conc11
20639	YucunanyMixtec	COCKROACH	cockroach	ntiché'é	nti-ché'é	57	1575			salazar2020yucunani		yucu17
58	AbasoloValleMixtec	SHEEP	borrego, oveja	ntikachi	nti-kachi	74	1331			galindo-sanchez2009vocabulario		abas11
6191	ElJicaralMixtec	SHEEP	borrego, oveja	ntikachi	nti-kachi	74	1331			Emily John-Martin		jica13
49	AbasoloValleMixtec	SQUIRREL	ardilla	ntikuain	nti-kuain	62	1628			galindo-sanchez2009vocabulario		abas11
20644	YucunanyMixtec	SQUIRREL	squirrel	ntikuáin	nti-kuáin	62	1628			salazar2020yucunani		yucu17
6176	ElJicaralMixtec	SQUIRREL	ardilla	ntikuáñu	nti-kuáñu	62	1628			Emily John-Martin		jica13
9716	SantoTomasOcotepecMixtec	FROG	rana	ⁿtī-šikʷi	ⁿtī-šikʷi	54	503			josserand1983mixtec		ocot11
29	AbasoloValleMixtec	PIMPLE	grano	nti'í	nti'í	36	1809			galindo-sanchez2009vocabulario		abas11
20617	YucunanyMixtec	PIMPLE	pimple	ntì'i	ntì'i	36	1809			salazar2020yucunani		yucu17
6149	ElJicaralMixtec	PIMPLE	grano	nti̠'i	nti̠'i	36	1809			Emily John-Martin		jica13
6319	ElJicaralMixtec	SMOOTH	liso	nti'ví	nti'ví	193	1234			Emily John-Martin		jica13
5409	SantaMariaPapaloCuicatec	WORKING OR WORK	trabajo	nti³yun³	nti³yun³	204	2281			anderson1983diccionario		papa11
6274	ElJicaralMixtec	MUD	lodo	ntia̠'yu̠	ntia̠'yu̠	149	640			Emily John-Martin		jica13
6281	ElJicaralMixtec	BLACK	negro	ntiáá	ntiáá	155	163			Emily John-Martin		jica13
6215	ElJicaralMixtec	GREEN BEAN	ejote	ntǐchi	ntǐchi	97				Emily John-Martin		jica13
1344	ConcepcionPapaloCuicatec	TEN	ten	ntīchī	ntīchī	166	1515			bradley1991preliminary		conc11
12266	SantoTomasOcotepecMixtec	GREEN BEAN	ejote	ⁿtìčī	ⁿtìčī	97				josserand1983mixtec		ocot11
158	AbasoloValleMixtec	SMOOTH	liso, resbaloso	ntii	ntii	193	1234			galindo-sanchez2009vocabulario		abas11
8137	ElRosarioMicaltepecMixtec	PIMPLE	grano	ⁿtii	ⁿtii	36	1809			josserand1983mixtec		mica11
20768	YucunanyMixtec	SMOOTH	smooth	ntiǐ	ntiǐ	193	1234			salazar2020yucunani		yucu17
151	AbasoloValleMixtec	WIDE	ancho	ntika	ntika	184	1243			galindo-sanchez2009vocabulario		abas11
6227	ElJicaralMixtec	BANANA	plátano	ntiká	ntiká	109	868			Emily John-Martin		jica13
20760	YucunanyMixtec	WIDE	wide	ntíkà	ntíkà	184	1243			salazar2020yucunani		yucu17
6310	ElJicaralMixtec	WIDE	ancho	ntíka̠	ntíka̠	184	1243			Emily John-Martin		jica13
6229	ElJicaralMixtec	MAMEY OR ZAPOTE	mamey, zapote	ntiká kuá'a	ntiká-kuá'a	111				Emily John-Martin		jica13
13110	SantoTomasOcotepecMixtec	MAMEY	mamey	ntīkā-xéʔè	ntīkā-xéʔè	111				josserand1983mixtec		ocot11
60	AbasoloValleMixtec	HORN (ANATOMY)	cuerno	ntiki	ntiki	76	1393			galindo-sanchez2009vocabulario		abas11
6193	ElJicaralMixtec	HORN (ANATOMY)	cuerno	ntikí	ntikí	76	1393			Emily John-Martin		jica13
20657	YucunanyMixtec	HORN (ANATOMY)	horn (anatomy)	ntikǐ	ntikǐ	76	1393			salazar2020yucunani		yucu17
6194	ElJicaralMixtec	HORN (ANATOMY)	cuerno	ntikín	ntikín	76	1393			Emily John-Martin		jica13
1346	ConcepcionPapaloCuicatec	TWENTY	twenty	ntīkū	ntīkū	168	1710			bradley1991preliminary		conc11
5567	SanJuanTepeuxila1900Mixtec	WORKING OR WORK	trabajo	ntiñu	ntiñu	204	2281			belmar1902el-cuicateco		tepe03
1345	ConcepcionPapaloCuicatec	FIFTEEN	fifteen	ntīthíyūn	ntīthíyūn	167	1709			bradley1991preliminary		conc11
6186	ElJicaralMixtec	HEN	gallina	ntiuxí	ntiuxí	71	1514			Emily John-Martin		jica13
3909	PiedraAzulMixtec	DAY (NOT NIGHT)	de día	ntiví	ntiví	201	1225			oxnard2020		pied12
3910	SanMarcoslaFlorMixtec	DAY (NOT NIGHT)	de día	ntiví	ntiví	201	1225			oxnard2020		flor12
20304	SanMartinDuraznosMixtec	DAY (NOT NIGHT)	de día	ntiví	ntiví	201	1225			hernandez2020san-martin		dura11
87	AbasoloValleMixtec	EGG	huevo	ntívi	ntívi	105	744			galindo-sanchez2009vocabulario		abas11
20685	YucunanyMixtec	EGG	egg	ntìvǐ	ntìvǐ	105	744			salazar2020yucunani		yucu17
6223	ElJicaralMixtec	EGG	blanquillo, huevo	nti̠ví	nti̠ví	105	744			Emily John-Martin		jica13
6153	ElJicaralMixtec	SANDAL	huarache	nti̠xán	nti̠xán	40				Emily John-Martin		jica13
6207	ElJicaralMixtec	EAR OF CORN (FRESH)	elote	ntixí	ntixí	89				Emily John-Martin		jica13
20670	YucunanyMixtec	EAR OF CORN (FRESH)	fresh ear of corn	ntixǐ	ntixǐ	89				salazar2020yucunani		yucu17
72	AbasoloValleMixtec	EAR OF CORN (FRESH)	elote	ntíxi	ntíxi	89				galindo-sanchez2009vocabulario		abas11
6196	ElJicaralMixtec	WING	ala	nti̠xín	nti̠xín	78	1257			Emily John-Martin		jica13
18833	SantoTomasOcotepecMixtec	SMOOTH	lisa, liso	ⁿtīʔvi	ⁿtīʔvi	193	1234			josserand1983mixtec		ocot11
8153	SantoTomasOcotepecMixtec	PIMPLE	grano	ⁿtìʔžī	ⁿtìʔžī	36	1809			josserand1983mixtec		ocot11
62	AbasoloValleMixtec	TAIL	cola	nto'o	nto'o	79	1220			galindo-sanchez2009vocabulario		abas11
103	AbasoloValleMixtec	TORTILLA BASKET	tenate	nto'ó	nto'ó		1539			galindo-sanchez2009vocabulario		abas11
6197	ElJicaralMixtec	TAIL	cola	nto'ó	nto'ó	79	1220			Emily John-Martin		jica13
20660	YucunanyMixtec	TAIL	tail	nto'ó	nto'ó	79	1220			salazar2020yucunani		yucu17
20176	SanMartinDuraznosMixtec	TAIL	cola	nto'ò	nto'ò	79	1220			hernandez2020san-martin		dura11
3315	PiedraAzulMixtec	TAIL	cola	nto'ǒ	nto'ǒ	79	1220			oxnard2020		pied12
3316	SanMarcoslaFlorMixtec	TAIL	cola	nto'ǒ	nto'ǒ	79	1220			oxnard2020		flor12
20226	SanMartinDuraznosMixtec	TORTILLA BASKET	tenate	ntò'ò	ntò'ò		1539			hernandez2020san-martin		dura11
3547	PiedraAzulMixtec	TORTILLA BASKET	tenate	ntò'ǒ	ntò'ǒ		1539			oxnard2020		pied12
3548	SanMarcoslaFlorMixtec	TORTILLA BASKET	tenate	ntò'ǒ	ntò'ǒ		1539			oxnard2020		flor12
20704	YucunanyMixtec	BASKET	palm basket	ntò'ǒ	ntò'ǒ	125	1539			salazar2020yucunani		yucu17
6247	ElJicaralMixtec	BASKET	canasta	nto̠'ó	nto̠'ó	125	1539			Emily John-Martin		jica13
3488	SanMarcoslaFlorMixtec	CUSTARD APPLE	chirimoya	ntojkǒ	ntojkǒ	112				oxnard2020		flor12
3435	SanMarcoslaFlorMixtec	SUGAR CANE	caña	ntojǒ	ntojǒ	102	146			oxnard2020		flor12
3434	PiedraAzulMixtec	SUGAR CANE	caña	ntòjǒ	ntòjǒ	102	146			oxnard2020		pied12
20212	SanMartinDuraznosMixtec	CUSTARD APPLE	chirimoya	ntokò	ntokò	112				hernandez2020san-martin		dura11
3487	PiedraAzulMixtec	CUSTARD APPLE	chirimoya	ntokǒ	ntokǒ	112				oxnard2020		pied12
3483	PiedraAzulMixtec	ZAPOTE	zapote	ntòkǒ	ntòkǒ	111				oxnard2020		pied12
6230	ElJicaralMixtec	CUSTARD APPLE	chirimoya	ntokó iñú	ntokó-iñú	112				Emily John-Martin		jica13
20211	SanMartinDuraznosMixtec	ZAPOTE (BLACK)	zapote negro	ntòko tùún	ntòko-tùún	111				hernandez2020san-martin		dura11
20682	YucunanyMixtec	SUGAR CANE	sugar cane	ntòó	ntòó	102	146			salazar2020yucunani		yucu17
84	AbasoloValleMixtec	SUGAR CANE	caña	ntòò	ntòò	102	146			galindo-sanchez2009vocabulario		abas11
12600	SantoTomasOcotepecMixtec	SUGAR CANE	caña	nᵗòò	nᵗòò	102	146			josserand1983mixtec		ocot11
20201	SanMartinDuraznosMixtec	SUGAR CANE	caña	ntòò	ntòò	102	146			hernandez2020san-martin		dura11
6220	ElJicaralMixtec	SUGAR CANE	caña	nto̠ó	nto̠ó	102	146			Emily John-Martin		jica13
3594	SanJuanMixtepecMixtec	LIGHTNING	relámpago	ntsá nduchǎ	ntsá-nduchǎ	136	1654			oxnard2020		mixt11
3229	SanMarcoslaFlorMixtec	SQUIRREL	ardilla	ntsìkuáñu	ntsì-kuáñu	62	1628			oxnard2020		flor12
3104	SanMarcoslaFlorMixtec	PIMPLE	grano 	ntsi'í	ntsi'í	36	1809			oxnard2020		flor12
3103	PiedraAzulMixtec	PIMPLE	grano 	ntsì'i	ntsì'i	36	1809			oxnard2020		pied12
3660	PiedraAzulMixtec	MUD	lodo	ntsia'yì	ntsia'yì	149	640			oxnard2020		pied12
3661	SanMarcoslaFlorMixtec	MUD	lodo	ntsia'yì	ntsia'yì	149	640			oxnard2020		flor12
3696	PiedraAzulMixtec	BLACK	negro	ntsiayì	ntsiayì	155	163			oxnard2020		pied12
3469	PiedraAzulMixtec	BANANA	plátano	ntsijkǎ	ntsijkǎ	109	868			oxnard2020		pied12
3470	SanMarcoslaFlorMixtec	BANANA	plátano	ntsijkǎ	ntsijkǎ	109	868			oxnard2020		flor12
3832	PiedraAzulMixtec	WIDE	ancho	ntsíjkà	ntsíjkà	184	1243			oxnard2020		pied12
3833	SanMarcoslaFlorMixtec	WIDE	ancho	ntsíjkà	ntsíjkà	184	1243			oxnard2020		flor12
3450	SanMarcoslaFlorMixtec	EGG	huevo	ntsìjvǐ	ntsìjvǐ	105	744			oxnard2020		flor12
3479	PiedraAzulMixtec	MAMEY	mamey	ntsiká kuá'a	ntsiká-kuá'a	111				oxnard2020		pied12
3480	SanMarcoslaFlorMixtec	MAMEY	mamey	ntsiká kuá'a	ntsiká-kuá'a	111				oxnard2020		flor12
3484	SanMarcoslaFlorMixtec	ZAPOTE	zapote	ntsìká kuá'a	ntsìká-kuá'a	111				oxnard2020		flor12
3301	SanMarcoslaFlorMixtec	HORN (ANATOMY)	cuerno	ntsikǐ	ntsikǐ	76	1393			oxnard2020		flor12
3300	PiedraAzulMixtec	HORN (ANATOMY)	cuerno	ntsikǐn	ntsikǐn	76	1393			oxnard2020		pied12
31	AbasoloValleMixtec	SANDAL	huarache	ntsítsa	ntsítsa	40				galindo-sanchez2009vocabulario		abas11
3126	SanJuanMixtepecMixtec	SANDAL	huarache	ntsìtsǎ	ntsìtsǎ	40				oxnard2020		mixt11
20622	YucunanyMixtec	SANDAL	sandal, footwear	ntsìtsǎ	ntsìtsǎ	40				salazar2020yucunani		yucu17
3313	SanJuanMixtepecMixtec	WING	ala	ntsìtsǐ	ntsìtsǐ	78	1257			oxnard2020		mixt11
20659	YucunanyMixtec	WING	wing	ntsìtsǐ	ntsìtsǐ	78	1257			salazar2020yucunani		yucu17
3449	PiedraAzulMixtec	EGG	huevo	ntsìvǐ	ntsìvǐ	105	744			oxnard2020		pied12
3124	SanMarcoslaFlorMixtec	SANDAL	huarache	ntsìxǎn	ntsìxǎn	40				oxnard2020		flor12
78	AbasoloValleMixtec	BEAN	frijol(es)	ntuchi	ntuchi	96	832			galindo-sanchez2009vocabulario		abas11
6214	ElJicaralMixtec	BEAN	frijol(es)	ntuchí	ntuchí	96	832			Emily John-Martin		jica13
20195	SanMartinDuraznosMixtec	BEAN	frijol(es)	ntuchì	ntuchì	96	832			hernandez2020san-martin		dura11
3399	PiedraAzulMixtec	BEAN	frijol	ntuchǐ	ntuchǐ	96	832			oxnard2020		pied12
20676	YucunanyMixtec	BEAN	bean	ntuchǐ	ntuchǐ	96	832			salazar2020yucunani		yucu17
3400	SanMarcoslaFlorMixtec	BEAN	frijol	ntujchǐ	ntujchǐ	96	832			oxnard2020		flor12
20202	SanMartinDuraznosMixtec	HONEY	miel	ntùshi	ntùshi	103	942			hernandez2020san-martin		dura11
12717	SantoTomasOcotepecMixtec	HONEY	miel	ⁿtùšī	ⁿtùšī	103	942			josserand1983mixtec		ocot11
