ID	PARAMETER_ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	COGIDS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	LANGID	IPA	DUPLICATES
16385	94_smallsingular	SMALL (SINGULAR)	SanMiguelAchiutlaMixtec	luli	luli	l u l i	17686	sanm1292	1246	17.3065	-97.48886		76	luli	0
16386	94_smallsingular	SMALL (SINGULAR)	SantaCatarinaAdequezMixtec	luči	luči	l u tʃ i	17686		1246	17.43688	-97.14695		101	lutʃi	0
16387	94_smallsingular	SMALL (SINGULAR)	SanMiguelAhuehuetitlanMixtec	loʔo	loʔo	l o ʔ o	17685	sila1250	1246	17.67151	-98.32045		77	loʔo	0
16388	94_smallsingular	SMALL (SINGULAR)	AlacatlatzalaMixtec_C	loʔo	loʔo	l o ʔ o	17685	alac1244	1246	17.25	-98.58		4	loʔo	0
16389	94_smallsingular	SMALL (SINGULAR)	AlacatlatzalaMixtec_C	válí	válí	β a ⁵ l i ⁵	17692	alac1244	1246	17.25	-98.58		4	βa⁵li⁵	0
16390	94_smallsingular	SMALL (SINGULAR)	AlcozaucaGuerreroMixtec	loʔo	loʔo	l o ʔ o	17685	alco1235	1246	17.3687	-98.3969		5	loʔo	0
16391	94_smallsingular	SMALL (SINGULAR)	SanMiguelAmatitlanMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.89179	-98.02529		78	loʔo	0
16392	94_smallsingular	SMALL (SINGULAR)	SantaMariaApazcoMixtec	luči	luči	l u tʃ i	17686	apas1235	1246	17.6143	-97.0657		110	lutʃi	0
16393	94_smallsingular	SMALL (SINGULAR)	SantiagoApoalaMixtec	žiki	žiki	ʒ i k i	17704	apas1235	1246	17.6143	-97.0657		122	ʒiki	0
16394	94_smallsingular	SMALL (SINGULAR)	SantiagoApoalaMixtec	luči	luči	l u tʃ i	17686	apas1235	1246	17.6143	-97.0657		122	lutʃi	0
16395	94_smallsingular	SMALL (SINGULAR)	SanEstebanAtatlahucaMixtec_B	lúlí	lúlí	l u ⁵ l i ⁵	17684	atat1238	1246	17.07133	-97.67753		45	lu⁵li⁵	0
16396	94_smallsingular	SMALL (SINGULAR)	SanAgustinAtenangoMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.61188	-98.01527		29	loʔo	0
16397	94_smallsingular	SMALL (SINGULAR)	SanPedroAtoyacMixtec	luʔu	luʔu	l u ʔ u	17685		1246	16.48865	-97.9864		86	luʔu	0
16398	94_smallsingular	SMALL (SINGULAR)	AyutlalosLibresMixtec_B	lūlū	lūlū	l u ³ l u ³	17684	ayut1236	1246	16.8833	-98.9916		7	lu³lu³	0
16399	94_smallsingular	SMALL (SINGULAR)	SantaCruzBravoMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.58093	-98.22383		105	loʔo	0
16400	94_smallsingular	SMALL (SINGULAR)	SantiagoCacaloxtepecMixtec	lilü	lilü	l i l ʉ	17686	caca1250	1246	17.7248	-97.7637		123	lilʉ	0
16401	94_smallsingular	SMALL (SINGULAR)	CahuatacheMixtec	loʔo	loʔo	l o ʔ o	17685	alac1244	1246	17.41506	-98.53192		8	loʔo	0
16402	94_smallsingular	SMALL (SINGULAR)	ChalcatongoHidalgoMixtec_B	luli	luli	l u l i	17686	sanm1296	1246	17.03226	-97.57074		10	luli	0
16403	94_smallsingular	SMALL (SINGULAR)	SanAgustinChayucoMixtec	luʔlu	luʔlu	l u ʔ l u	17685	chay1249	1246	16.42	-97.83		30	luʔlu	1
16404	94_smallsingular	SMALL (SINGULAR)	SanPedroChayucoMixtec	luu	luu	l u u	17685		1246	17.21534	-97.99416		87	luu	0
16405	94_smallsingular	SMALL (SINGULAR)	SantiagoChazumbaMixtec	titi	titi	t i t i	17686	chaz1235	1246	18.1541	-97.7873		124	titi	0
16406	94_smallsingular	SMALL (SINGULAR)	SanMiguelChicahuaMixtec	luči	luči	l u tʃ i	17686		1246	17.63719	-97.19479		79	lutʃi	0
16407	94_smallsingular	SMALL (SINGULAR)	ChigmecatitlanMixtec	peʔe	peʔe	p e ʔ e	17685	chig1239	1246	18.6303	-98.1046		11	peʔe	0
16408	94_smallsingular	SMALL (SINGULAR)	SanJuanCoatzospamMixtec_B	lu̧ʔⁿdi	lu̧ʔⁿdi	l ũ ʔ ⁿd i	17686	coat1241	1246	18.04875	-96.76363		56	lũʔⁿdi	0
16409	94_smallsingular	SMALL (SINGULAR)	CoicoyanlasFloresMixtec	loʔo	loʔo	l o ʔ o	17685	coic1238	1246	17.27301	-98.27588		12	loʔo	0
16410	94_smallsingular	SMALL (SINGULAR)	SanJuanColoradoMixtec_B	luʔu	luʔu	l u ʔ u	17685	sanj1281	1246	16.46073	-97.95446		58	luʔu	0
16411	94_smallsingular	SMALL (SINGULAR)	CosoltepecMixtec	ti-ti(i)	ti-tii	t i + t i i	17687 17688	chaz1235	1246	18.14291	-97.79059		14	ti+tii	0
16412	94_smallsingular	SMALL (SINGULAR)	SanPedroCoxcaltepecCantarosMixtec	luči	luči	l u tʃ i	17686		1246	17.49922	-97.13893		88	lutʃi	0
16413	94_smallsingular	SMALL (SINGULAR)	SanCristobalJamiltepecMixtec	luʔlu	luʔlu	l u ʔ l u	17686	chay1249	1246	16.48433	-97.86594		43	luʔlu	0
16414	94_smallsingular	SMALL (SINGULAR)	CuatzoquitengoMixtec	loʔo	loʔo	l o ʔ o	17685	cuat1239	1246	17.28835	-98.61552		15	loʔo	0
16415	94_smallsingular	SMALL (SINGULAR)	SantaAnaCuauhtemocMixtec	li̧ʔⁿdi	li̧ʔⁿdi	l ĩ ʔ ⁿd i	17686	cuya1240	1246	17.98379	-96.79439		100	lĩʔⁿdi	0
16416	94_smallsingular	SMALL (SINGULAR)	CuilapamGuerreroMixtec	lɨʔlɨ	lɨʔlɨ	l ɨ ʔ l ɨ	17686		1246	17.04496	-97.75798		16	lɨʔlɨ	0
16417	94_smallsingular	SMALL (SINGULAR)	CuyamecalcoVillaZaragozaMixtec	li̧ʔⁿdi	li̧ʔⁿdi	l ĩ ʔ ⁿd i	17686	cuya1240	1246	18.0821	-96.7314		17	lĩʔⁿdi	0
16418	94_smallsingular	SMALL (SINGULAR)	SanJuanDiuxiMixtec_B	luči	luči	l u tʃ i	17686	diux1236	1246	17.3596	-97.3861		61	lutʃi	0
16419	94_smallsingular	SMALL (SINGULAR)	SanMartinDuraznosMixtec_B	loʔo	loʔo	l o ʔ o	17685	juxt1235	1246	17.30502	-98.10188		71	loʔo	0
16420	94_smallsingular	SMALL (SINGULAR)	SanMartinEstadoMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.56721	-98.17607		72	loʔo	0
16421	94_smallsingular	SMALL (SINGULAR)	SantaCatarinaEstetlaMixtec	liʔli	liʔli	l i ʔ l i	17686	peno1244	1246	17.02627	-97.0974		102	liʔli	0
16422	94_smallsingular	SMALL (SINGULAR)	SanFranciscolasFloresMixtec	loʔyo	loʔyo	l o ʔ j o	17685		1246	17.777	-98.031		47	loʔjo	0
16423	94_smallsingular	SMALL (SINGULAR)	SanFranciscolasFloresMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.777	-98.031		47	loʔo	0
16424	94_smallsingular	SMALL (SINGULAR)	SanMiguelElGrandeMixtec_A	lúlí	lúlí	l u ⁵ l i ⁵	17684	sanm1295	1246	17.04688	-97.62248		80	lu⁵li⁵	0
16425	94_smallsingular	SMALL (SINGULAR)	GuadalupeVillahermosaMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.75898	-98.01539		20	loʔo	0
16426	94_smallsingular	SMALL (SINGULAR)	SantaMariaHuazolotitlanMixtec	luʔlu	luʔlu	l u ʔ l u	17686		1246	16.3019	-97.91488		111	luʔlu	0
16427	94_smallsingular	SMALL (SINGULAR)	SantaMariaHuazolotitlanMixtec	tʸu-waa	tʸu-waa	tʲ u + w a a	17688 17701		1246	16.3019	-97.91488		111	tʲu+waa	0
16428	94_smallsingular	SMALL (SINGULAR)	SanAntonioHuitepecMixtec	či-wii	či-wii	tʃ i + w i i	17688 17696	huit1252	1246	16.9476	-97.1236		38	tʃi+wii	0
16429	94_smallsingular	SMALL (SINGULAR)	SantaCruzItundujiaMixtec	čala	čala	tʃ a l a	17698	itun1239	1246	16.77876	-97.59753		106	tʃala	0
16430	94_smallsingular	SMALL (SINGULAR)	SantaCruzItundujiaMixtec	lulu	lulu	l u l u	17686	itun1239	1246	16.77876	-97.59753		106	lulu	0
16431	94_smallsingular	SMALL (SINGULAR)	IxpantepecNievesMixtec	loʔo	loʔo	l o ʔ o	17685	sila1250	1246	17.50717	-98.04556		21	loʔo	0
16432	94_smallsingular	SMALL (SINGULAR)	SantiagoIxtayutlaMixtec	loʔo	loʔo	l o ʔ o	17685	ixta1235	1246	16.5774	-97.5759		126	loʔo	0
16433	94_smallsingular	SMALL (SINGULAR)	SantiagoIxtaltepecMixtec	(sa)-luči	sa-luči	s a + l u tʃ i	17705 17686		1246	17.54171	-97.11437		125	sa+lutʃi	0
16434	94_smallsingular	SMALL (SINGULAR)	SanMiguelIxtapamMixtec	ti-kʷati	ti-kʷati	t i + kʷ a t i	17688 17689		1246	18.80685	-100.15039		82	ti+kʷati	0
16435	94_smallsingular	SMALL (SINGULAR)	SantiagoJamiltepecMixtec_B	luʔlu	luʔlu	l u ʔ l u	17686	jami1235	1246	16.2279	-97.8417		128	luʔlu	0
16436	94_smallsingular	SMALL (SINGULAR)	SanFranciscoJaltepetongoMixtec	luči	luči	l u tʃ i	17686		1246	17.38592	-97.26345		46	lutʃi	0
16437	94_smallsingular	SMALL (SINGULAR)	SantaMariaJicaltepecMixtec	luʔu	luʔu	l u ʔ u	17685	pino1237	1246	16.38086	-98.04128		112	luʔu	0
16438	94_smallsingular	SMALL (SINGULAR)	SanPedroJicayanMixtec	luʔu	luʔu	l u ʔ u	17685		1246	16.45235	-98.0151		89	luʔu	0
16439	94_smallsingular	SMALL (SINGULAR)	SanPedroJocotipacMixtec	luči	luči	l u tʃ i	17686		1246	17.7687	-97.07983		90	lutʃi	0
16440	94_smallsingular	SMALL (SINGULAR)	SantiagoJuxtlahuacaMixtec	luu	luu	l u u	17685	juxt1235	1246	17.3518	-98.0146		129	luu	0
16441	94_smallsingular	SMALL (SINGULAR)	SanLorenzoMixtec	luʔlu	luʔlu	l u ʔ l u	17686		1246	17.66757	-98.11901		67	luʔlu	0
16442	94_smallsingular	SMALL (SINGULAR)	SantaCatarinaMechoacanMixtec	luʔlu	luʔlu	l u ʔ l u	17686	chay1249	1246	16.33471	-97.83626		103	luʔlu	0
16443	94_smallsingular	SMALL (SINGULAR)	MetlatonocMixtec	ƀálí-kʷači	ƀálí-kʷači	β a ⁵ l i ⁵ + kʷ a tʃ i	17692 17689	metl1238	1246	17.1947	-98.3514		25	βa⁵li⁵+kʷatʃi	0
16444	94_smallsingular	SMALL (SINGULAR)	ElRosarioMicaltepecMixtec	tii-(kʷati)	tii-kʷati	t i i + kʷ a t i	17688 17689		1246	18.04537	-97.85057		19	tii+kʷati	0
16445	94_smallsingular	SMALL (SINGULAR)	SanJuanMixtepecMixtec	(ña̧)luu	ña̧luu	ɲ ã l u u	17685	mixt1425	1246	17.3317	-97.8791		62	ɲãluu	0
16446	94_smallsingular	SMALL (SINGULAR)	SanPedroMolinosMixtec	luli	luli	l u l i	17686	sanp1259	1246	17.10495	-97.54152		91	luli	0
16447	94_smallsingular	SMALL (SINGULAR)	SanSebastianMonteMixtec_B	loʔo	loʔo	l o ʔ o	17685	sila1250	1246	17.6793	-98.02259		98	loʔo	0
16448	94_smallsingular	SMALL (SINGULAR)	SantaLuciaMonteverdeMixtec	čala	čala	tʃ a l a	17698	sant1439	1246	16.9969	-97.6277		108	tʃala	0
16449	94_smallsingular	SMALL (SINGULAR)	SantaLuciaMonteverdeMixtec	lɨɨ	lɨɨ	l ɨ ɨ	17688	sant1439	1246	16.9969	-97.6277		108	lɨɨ	0
16450	94_smallsingular	SMALL (SINGULAR)	SanAgustinMonteLobosMixtec	xa-luči	xa-luči	x a + l u tʃ i	17693 17686		1246	17.63031	-97.28821		31	xa+lutʃi	0
16451	94_smallsingular	SMALL (SINGULAR)	SanLuisMoreliaMixtec	na̧-kʷali	na̧-kʷali	n ã + kʷ a l i	17697 17689	tama1339	1246	17.70342	-98.21456		68	nã+kʷali	0
16452	94_smallsingular	SMALL (SINGULAR)	SanAntonioNduayacoMixtec	luči	luči	l u tʃ i	17686	apas1235	1246	17.68547	-97.14745		39	lutʃi	0
16453	94_smallsingular	SMALL (SINGULAR)	SanJorgeNuchitaMixtec	lʸoo	lʸoo	lʲ o o	17685	sila1250	1246	17.65569	-98.10499		53	lʲoo	0
16454	94_smallsingular	SMALL (SINGULAR)	SantaCruzNundacoMixtec	luli	luli	l u l i	17686		1246	17.17339	-97.72325		107	luli	0
16455	94_smallsingular	SMALL (SINGULAR)	SantiagoNundicheMixtec	lule	lule	l u l e	17686	nort2985	1246	17.3312	-97.67444		130	lule	0
16456	94_smallsingular	SMALL (SINGULAR)	SantoDomingoNundoMixtec	lu(ʔ)lu	luʔlu	l u ʔ l u	17685		1246	17.60855	-97.68566		139	luʔlu	0
16457	94_smallsingular	SMALL (SINGULAR)	SantaMariaNutioMixtec	luʔlu	luʔlu	l u ʔ l u	17686		1246	16.48542	-97.90405		113	luʔlu	0
16458	94_smallsingular	SMALL (SINGULAR)	SantoDomingoNuxaaMixtec	luʔlu	luʔlu	l u ʔ l u	17686		1246	17.21663	-97.12285		140	luʔlu	0
16459	94_smallsingular	SMALL (SINGULAR)	SanAndresNuxinoMixtec	luʔlu	luʔlu	l u ʔ l u	17685		1246	17.23883	-97.10497		36	luʔlu	0
16460	94_smallsingular	SMALL (SINGULAR)	SanAndresNuxinoMixtec	liʔli	liʔli	l i ʔ l i	17686		1246	17.23883	-97.10497		36	liʔli	0
16461	94_smallsingular	SMALL (SINGULAR)	SantiagoNuyooMixtec	lúlí	lúlí	l u ⁵ l i ⁵	17684	nuyo1238	1246	17.0147	-97.76674		131	lu⁵li⁵	0
16462	94_smallsingular	SMALL (SINGULAR)	SantoTomasOcotepecMixtec_B	lúlí	lúlí	l u ⁵ l i ⁵	17684	ocot1243	1246	17.14419	-97.76322		143	lu⁵li⁵	0
16463	94_smallsingular	SMALL (SINGULAR)	SanMateoPenascoMixtec	luli	luli	l u l i	17686	sanm1293	1246	17.15127	-97.53321		74	luli	0
16464	94_smallsingular	SMALL (SINGULAR)	SantaMariaPenolesMixtec	líʔlì	líʔlì	l i ⁵ ʔ l i ¹	17684	sant1445	1246	17.07959	-97.00272		115	li⁵ʔli¹	1
16465	94_smallsingular	SMALL (SINGULAR)	SanMiguelPiedrasMixtec	luʔči	luʔči	l u ʔ tʃ i	17686	sanm1294	1246	16.9944	-97.2056		83	luʔtʃi	0
16466	94_smallsingular	SMALL (SINGULAR)	SantiagoPinotepaNacionalMixtec	luʔu	luʔu	l u ʔ u	17685	pino1237	1246	16.3043	-97.9966		132	luʔu	0
16467	94_smallsingular	SMALL (SINGULAR)	PinotepaDonLuisMixtec	luʔu	luʔu	l u ʔ u	17685	pino1237	1246	16.42666	-97.97647		27	luʔu	0
16468	94_smallsingular	SMALL (SINGULAR)	SanMiguelProgresoMixtec	luli	luli	l u l i	17686		1246	17.1743	-97.79838		84	luli	0
16469	94_smallsingular	SMALL (SINGULAR)	SanJeronimoProgresoMixtec_B	loʔo	loʔo	l o ʔ o	17685	sila1250	1246	17.44616	-98.15466		50	loʔo	0
16470	94_smallsingular	SMALL (SINGULAR)	Proto-Mixtec	luʔu	luʔu	l u ʔ u	17685	mixt1427	1246				28	luʔu	0
16471	94_smallsingular	SMALL (SINGULAR)	SantosReyesTepejilloMixtec	luu	luu	l u u	17685		1246	17.43262	-97.93997		141	luu	0
16472	94_smallsingular	SMALL (SINGULAR)	SanFranciscoSayultepecMixtec	luʔu	luʔu	l u ʔ u	17685	pino1237	1246	16.59537	-98.12933		48	luʔu	0
16473	94_smallsingular	SMALL (SINGULAR)	SanMateoSindihuiMixtec	(ⁿdiči)luči	ⁿdičiluči	ⁿd i tʃ i l u tʃ i	17686	sind1277	1246	17.02	-97.3036		75	ⁿditʃilutʃi	0
16474	94_smallsingular	SMALL (SINGULAR)	SanJoseSinicahuaMixtec	čule	čule	tʃ u l e	17698	sini1243	1246	17.2218	-97.5904		54	tʃule	0
16475	94_smallsingular	SMALL (SINGULAR)	SanBartoloSoyaltepecMixtec	xa	xa	x a	17697	soya1236	1246	17.5892	-97.1921		42	xa	0
16476	94_smallsingular	SMALL (SINGULAR)	SanBartoloSoyaltepecMixtec	či-luči	či-luči	tʃ i + l u tʃ i	17688 17686	soya1236	1246	17.5892	-97.1921		42	tʃi+lutʃi	0
16477	94_smallsingular	SMALL (SINGULAR)	SanJuanTamazolaMixtec	luči	luči	l u tʃ i	17686	tama1339	1246	17.1258	-97.0998		63	lutʃi	0
16478	94_smallsingular	SMALL (SINGULAR)	SantiagoTamazolaMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.67041	-98.2216		133	loʔo	0
16479	94_smallsingular	SMALL (SINGULAR)	SantaMariaTataltepecMixtec	luli	luli	l u l i	17686	sant1444	1246	17.14222	-97.39407		116	luli	0
16480	94_smallsingular	SMALL (SINGULAR)	SanSebastianTecomaxtlahuacaMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.34568	-98.0312		99	loʔo	0
16481	94_smallsingular	SMALL (SINGULAR)	SanJuanTeitaMixtec	luli	luli	l u l i	17686	sanj1282	1246	17.1542	-97.3899		64	luli	0
16482	94_smallsingular	SMALL (SINGULAR)	LosTejocotesMixtec	lulu	lulu	l u l u	17686		1246	17.31342	-97.89609		23	lulu	0
16483	94_smallsingular	SMALL (SINGULAR)	LosTejocotesMixtec	luu	luu	l u u	17685		1246	17.31342	-97.89609		23	luu	0
16484	94_smallsingular	SMALL (SINGULAR)	TepejilloMixtec	ti-tii	ti-tii	t i + t i i	17706 17688		1246	18.05265	-97.83906		144	ti+tii	0
16485	94_smallsingular	SMALL (SINGULAR)	SanAntonioTepetlapaMixtec	luʔu	luʔu	l u ʔ u	17685		1246	16.54182	-98.06578		40	luʔu	0
16486	94_smallsingular	SMALL (SINGULAR)	SanPedroySanPabloTeposcolulaMixtec	kʷači	kʷači	kʷ a tʃ i	17689		1246	17.51167	-97.48883		95	kʷatʃi	1
16487	94_smallsingular	SMALL (SINGULAR)	SanPedroTidaaMixtec	luči	luči	l u tʃ i	17686	tida1235	1246	17.4142	-97.3333		92	lutʃi	0
16488	94_smallsingular	SMALL (SINGULAR)	SantiagoTilantongoMixtec	luči	luči	l u tʃ i	17686	diux1236	1246	17.3596	-97.3861		134	lutʃi	0
16489	94_smallsingular	SMALL (SINGULAR)	SanAgustinTlacotepecMixtec	luli	luli	l u l i	17686	sana1284	1246	17.20365	-97.51853		32	luli	0
16490	94_smallsingular	SMALL (SINGULAR)	SanMiguelTlacotepecMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.45511	-98.00552		85	loʔo	0
16491	94_smallsingular	SMALL (SINGULAR)	SantaCatarinaTlaltempanMixtec	teʔe	teʔe	t e ʔ e	17685		1246	18.61485	-98.08867		104	teʔe	0
16492	94_smallsingular	SMALL (SINGULAR)	SantiagoTlazoyaltepecMixtec	liʔli	liʔli	l i ʔ l i	17686	sant1446	1246	17.0274	-96.99583		135	liʔli	0
16493	94_smallsingular	SMALL (SINGULAR)	SantaMariaTonahuixtlaMixtec	tii	tii	t i i	17688		1246	18.20057	-97.89437		117	tii	0
16494	94_smallsingular	SMALL (SINGULAR)	TotoltepecGuerreroMixtec	kʷači	kʷači	kʷ a tʃ i	17689	chaz1235	1246	18.22581	-97.85526		146	kʷatʃi	0
16495	94_smallsingular	SMALL (SINGULAR)	VillaTututepecMelchorOcampoMixtec	tʸi-waa	tʸi-waa	tʲ i + w a a	17688 17701	tutu1243	1246	16.12968	-97.60452		147	tʲi+waa	0
16496	94_smallsingular	SMALL (SINGULAR)	SanJeronimoXayacatlanMixtec	tii	tii	t i i	17688	south3001	1246	18.22159	-97.91563		52	tii	0
16497	94_smallsingular	SMALL (SINGULAR)	SanJeronimoXayacatlanMixtec	čii	čii	tʃ i i	17688	south3001	1246	18.22159	-97.91563		52	tʃii	0
16498	94_smallsingular	SMALL (SINGULAR)	SanJeronimoXayacatlanMixtec	kʷati	kʷati	kʷ a t i	17689	south3001	1246	18.22159	-97.91563		52	kʷati	0
16499	94_smallsingular	SMALL (SINGULAR)	XayacatlanBravoMixtec	tīī	tīī	t i ³ i ³	17691	south3001	1246	18.2353	-97.97435		148	ti³i³	0
16500	94_smallsingular	SMALL (SINGULAR)	SantaMariaYolotepecMixtec	lulu	lulu	l u l u	17686	taca1257	1246	16.9648	-97.4537		118	lulu	0
16501	94_smallsingular	SMALL (SINGULAR)	YoloxochitlMixtec	luu	luu	l u u	17685	yolo1241	1246	16.8059	-98.6293		150	luu	0
16502	94_smallsingular	SMALL (SINGULAR)	SantiagoYosonduaMixtec_B	lulu	lulu	l u l u	17686	yoso1239	1246	16.9042	-97.5018		137	lulu	0
16503	94_smallsingular	SMALL (SINGULAR)	SanBartolomeYucuaneMixtec	luli	luli	l u l i	17686	yucu1250	1246	17.2832	-97.4285		41	luli	0
16504	94_smallsingular	SMALL (SINGULAR)	SantaMariaYucuhitiMixtec	lūlí	lūlí	l u ³ l i ⁵	17684	yucu1249	1246	17.03036	-97.78237		119	lu³li⁵	0
16505	94_smallsingular	SMALL (SINGULAR)	YucunutiBenitoJuarezMixtec	lóʔò	lóʔò	l o ⁵ ʔ o ¹	17684	yucu1251	1246	17.63409	-97.89151		152	lo⁵ʔo¹	0
16506	94_smallsingular	SMALL (SINGULAR)	SanPedroYucunamaMixtec	luči	luči	l u tʃ i	17686		1246	17.56221	-97.48291		96	lutʃi	0
16507	94_smallsingular	SMALL (SINGULAR)	SantaMariaYucunicocoMixtec	lūū-čī	lūū-čī	l u ³ u ³ + tʃ i ³	17684 17703		1246	17.2372	-97.91806		120	lu³u³+tʃi³	0
16508	94_smallsingular	SMALL (SINGULAR)	YucuquimiOcampoMixtec	loʔyo	loʔyo	l o ʔ ʉ o	17685		1246	17.57853	-97.89014		153	loʔʉo	0
16509	94_smallsingular	SMALL (SINGULAR)	YucuquimiOcampoMixtec	loʔo	loʔo	l o ʔ o	17685		1246	17.57853	-97.89014		153	loʔo	0
16510	94_smallsingular	SMALL (SINGULAR)	YutanduchiGuerreroMixtec	luči	luči	l u tʃ i	17686	yuta1240	1246	17.0311	-97.2293		154	lutʃi	0
16511	94_smallsingular	SMALL (SINGULAR)	SanJuanYutaMixtec	luči	luči	l u tʃ i	17686		1246	17.02228	-97.17054		66	lutʃi	0
16512	94_smallsingular	SMALL (SINGULAR)	SantaMariaZacatepecMixtec	ƀaliʔ	ƀaliʔ	β a l i ʔ	17686	sant1436	1246	16.7003	-97.9484		121	βaliʔ	0
16513	94_smallsingular	SMALL (SINGULAR)	ZapotitlanPalmasMixtec	ȼii	ȼii	ts i i	17688		1246	17.88959	-97.82406		155	tsii	0
16514	94_smallsingular	SMALL (SINGULAR)	SanMartinDuraznosMixtec_A	lo'o	lo'o	l o ³ ʔ o ³	17684	juxt1235	1246	17.30502	-98.10188		70	lo³ʔo³	0
16515	94_smallsingular	SMALL (SINGULAR)	SantoDomingoHuendioMixtec	luli	luli	l u l i ³	17686	sant1440	1246	17.25296	-97.5054		138	luli³	0
16516	94_smallsingular	SMALL (SINGULAR)	SanPedroYosonamaMixtec	luluu	luluu	l u l u u	17686	yoso1238	1246	17.4272	-97.77267		93	luluu	0
16517	94_smallsingular	SMALL (SINGULAR)	YucunanyMixtec	ká'nu	ká'nu	k a ⁵ ʔ n u ³	17707	mixt1425	1246	17.300827	-97.893888		151	ka⁵ʔnu³	0
16518	94_smallsingular	SMALL (SINGULAR)	SanAndresYutatioMixtec	leé	leé	l e ³ e ⁵	17695		1246	17.60626	-97.89428		37	le³e⁵	0
16519	94_smallsingular	SMALL (SINGULAR)	SanAndresYutatioMixtec	ló'o̠	ló'o̠	l o ⁵ ʔ o ¹	17684		1246	17.60626	-97.89428		37	lo⁵ʔo¹	0
16520	94_smallsingular	SMALL (SINGULAR)	SanAndresChicahuaxtlaTriqui_B	li³	li³	l i ³	17695	chic1273	1246	17.15612	-97.84007		35	li³	0
16521	94_smallsingular	SMALL (SINGULAR)	ChalcatongoHidalgoMixtec_A	lúlí	lúlí	l u ⁵ l i ⁵	17684	sanm1296	1246	17.03226	-97.57074		9	lu⁵li⁵	0
16522	94_smallsingular	SMALL (SINGULAR)	ChalcatongoHidalgoMixtec_A	tíʔlu	tíʔlu	t i ⁵ ʔ l u ³	17691	sanm1296	1246	17.03226	-97.57074		9	ti⁵ʔlu³	0
16523	94_smallsingular	SMALL (SINGULAR)	Proto-Mixtec	luʔu	luʔu	l u ʔ u	17685	mixt1427	1246				28	luʔu	1
16524	261_smallpox	SMALLPOX	SantiagoApoalaMixtec	ⁿdiʔi	ⁿdiʔi	ⁿd i ʔ i	17892	apas1235	1054	17.6143	-97.0657		122	ⁿdiʔi	0
16525	188_smokeexhaust	SMOKE (EXHAUST)	AbasoloValleMixtec	ñu'ma	ñu'ma	ɲ u ³ ʔ m a ³	17894	mixt1425	778	17.78287	-95.54381		1	ɲu³ʔma³	0
16526	188_smokeexhaust	SMOKE (EXHAUST)	YoloxochitlMixtec	yu'¹ma¹	yu'¹ma¹	j u ¹ ʔ m a ¹	17894	yolo1241	778	16.8059	-98.6293		150	ju¹ʔma¹	0
16527	188_smokeexhaust	SMOKE (EXHAUST)	SantiagoJamiltepecMixtec_A	ñuhma	ñuhma	ɲ u ¹ ʔ m a ¹	17894	jami1235	778	16.2279	-97.8417		127	ɲu¹ʔma¹	0
16528	188_smokeexhaust	SMOKE (EXHAUST)	SanJeronimoProgresoMixtec_A	nihma	nihma	n i ¹ ʔ m a ¹	17894	sila1250	778	17.44616	-98.15466		49	ni¹ʔma¹	0
16529	188_smokeexhaust	SMOKE (EXHAUST)	SanJeronimoProgresoMixtec_A	ñihma	ñihma	ɲ i ¹ ʔ m a ¹	17894	sila1250	778	17.44616	-98.15466		49	ɲi¹ʔma¹	0
16530	188_smokeexhaust	SMOKE (EXHAUST)	SanJuanCoatzospamMixtec_A	uhme	uhme	u ʔ m e	17895	coat1241	778	18.04875	-96.76363		55	uʔme	0
16531	188_smokeexhaust	SMOKE (EXHAUST)	AlacatlatzalaMixtec_B	ñihma	ñihma	ɲ i ¹ ʔ m a ³	17894	alac1244	778	17.25	-98.58		3	ɲi¹ʔma³	0
16532	188_smokeexhaust	SMOKE (EXHAUST)	ConcepcionPapaloCuicatec	yhāmhī	yhāmhī	j ʔ a ³ m ʔ i ³	17896	tepe1280	778	17.84172	-96.8813		13	jʔa³mʔi³	0
16533	188_smokeexhaust	SMOKE (EXHAUST)	SanJuanCopalaTriqui	katseh³	katseh³	kː a ts e ʔ ³	17897	copa1237	778	17.187222	-97.962778		59	kːatseʔ³	0
16534	188_smokeexhaust	SMOKE (EXHAUST)	SanAndresChicahuaxtla1890Triqui	Katseha	katseha	k a ts e ʔ a	17897	chic1273	778	17.15612	-97.84007		33	katseʔa	0
16535	188_smokeexhaust	SMOKE (EXHAUST)	SanPedroySanPabloTeposcolula1600Mixtec	ñuma	ñuma	ɲ u m a	17895		778	17.51167	-97.48883		94	ɲuma	1
16536	188_smokeexhaust	SMOKE (EXHAUST)	TlahuapaMixtec	yu'mà	yu'mà	j u ³ ʔ m a ¹	17894	alco1235	778	17.37553	-98.33826		145	ju³ʔma¹	0
