Grapheme1,Grapheme2,IPA,Class,Status,Comments,Source,Doculect
íin,NA,ĩ5ĩ3,VT,NA,NA,oxnard2020,mont12
íīn,NA,ĩ5ĩ3,VT,NA,NA,alexander1988syntactic,ocot11
íi̢,NA,ĩ5ĩ3,VT,NA,NA,daly1977mixteco,peno11
íin,NA,ĩ5ĩ3,CVC,NA,NA,oxnard2020,pied12
íin,NA,ĩ5ĩ3,VT,NA,NA,north1976gramatica,prog12
íīn,NA,ĩ5ĩ3,VT,NA,NA,shields1988syntactic,prog12
íin,NA,ĩ5ĩ3,VT,NA,NA,oxnard2020,tlah11
íīn,NA,ĩ5ĩ3,VT,NA,NA,farris1992syntactic,yoso11
íĭ̢,NA,ĩ5ĩ35,VT,NA,NA,daly1977mixteco,peno11
íín,NA,ĩ5ĩ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
íín,NA,ĩ5ĩ5,VT,NA,NA,zylstra1991syntactic,alac11
íín,NA,ĩ5ĩ5,VT,NA,NA,alexander1980gramatica,atat11
íín,NA,ĩ5ĩ5,VT,NA,NA,hills1990syntactic,ayut11
íín,NA,ĩ5ĩ5,VT,NA,NA,oxnard2020,bate11
íín,NA,ĩ5ĩ5,VT,NA,NA,pensinger1974diccionario,chay11
íín,NA,ĩ5ĩ5,VT,NA,NA,small1990syntactic,coat11
íín,NA,ĩ5ĩ5,VT,NA,NA,kuiper1991syntactic,diux11
íín,NA,ĩ5ĩ5,VT,NA,NA,hernandez2020san-martin,dura11
íín,NA,ĩ5ĩ5,VT,NA,NA,oxnard2020,flor12
íín,NA,ĩ5ĩ5,VT,NA,NA,dyk1965vocabulario,gran11
íín,NA,ĩ5ĩ5,VT,NA,NA,johnson1988syntactic,jami11
íín,NA,ĩ5ĩ5,VT,NA,NA,oxnard2020,mont12
íín,NA,ĩ5ĩ5,VT,NA,NA,alexander1988syntactic,ocot11
íí̢,NA,ĩ5ĩ5,VT,NA,NA,daly1977mixteco,peno11
íín,NA,ĩ5ĩ5,CVC,NA,NA,oxnard2020,pied12
íín,NA,ĩ5ĩ5,VT,NA,NA,"north1976gramatica, shields1988syntactic",prog12
íín,NA,ĩ5ĩ5,VT,NA,NA,oxnard2020,tlah11
íín,NA,ĩ5ĩ5,VT,NA,NA,farris1992syntactic,yoso11
íîn,NA,ĩ5ĩ51,VT,NA,NA,oxnard2020,bate11
íîn,NA,ĩ5ĩ51,VT,NA,NA,small1990syntactic,coat11
íîn,NA,ĩ5ĩ51,VT,NA,NA,kuiper1991syntactic,diux11
íîn,NA,ĩ5ĩ51,VT,NA,NA,oxnard2020,flor12
íîn,NA,ĩ5ĩ51,CVC,NA,NA,oxnard2020,pied12
iᣟ,NA,ii,V,NA,NA,josserand1983mixtec,alac11
ī,NA,ii,V,NA,NA,schultze-jena1938azteken,cahu11
iᣟ,NA,ii,V,NA,NA,NA,NA
iin,NA,ĩĩ,V,NA,NA,pensinger1974diccionario,chay11
iin,NA,ĩĩ,VT,NA,NA,small1990syntactic,coat11
iin,NA,ĩĩ,V,NA,NA,NA,NA
ɨ,NA,ɨ,V,NA,NA,josserand1983mixtec,alac11
ə,NA,ɨ,V,NA,NA,mak1953comparison,atat11
ü,NA,ɨ,V,NA,"described as [y], but it would be the only variety with this vowel",schultze-jena1938azteken,cahu11
ɨ,NA,ɨ,V,NA,NA,pensinger1974diccionario,chay11
ɨ,NA,ɨ,V,NA,NA,small1990syntactic,coat11
ɨ,NA,ɨ,V,NA,NA,pike1976stress,diux11
ə,NA,ɨ,V,NA,NA,mak1953comparison,gran11
ɨ,NA,ɨ,V,NA,NA,NA,NA
ɨ̧,NA,ɨ̃,V,NA,NA,josserand1983mixtec,alac11
ə̢,NA,ɨ̃,V,NA,NA,mak1953comparison,atat11
ü̃,NA,ɨ̃,V,NA,NA,schultze-jena1938azteken,cahu11
ɨn$,NA,ɨ̃,V,NA,NA,pensinger1974diccionario,chay11
ɨn$,NA,ɨ̃,V,NA,NA,small1990syntactic,coat11
ɨ̢,NA,ɨ̃,V,NA,NA,pike1976stress,diux11
ə̢,NA,ɨ̃,V,NA,NA,mak1953comparison,gran11
ɨ̧,NA,ɨ̃,V,NA,NA,NA,NA
ɨ̄,NA,ɨ1,VT,NA,NA,alexander1980gramatica,atat11
ɨ̀,NA,ɨ1,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ̀,NA,ɨ1,VT,NA,NA,pike1974downstepping,coat11
ɨ̄,NA,ɨ1,VT,NA,NA,small1990syntactic,coat11
ɨ,NA,ɨ1,VT,NA,NA,kuiper1991syntactic,diux11
ɨ̀,NA,ɨ1,VT,NA,NA,pike1976stress,diux11
ɨ̄,NA,ɨ1,VT,NA,NA,dyk1965vocabulario,gran11
ɨ,NA,ɨ1,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̀,NA,ɨ1,VT,NA,NA,daly1977mixteco,peno11
ɨ,NA,ɨ1,VT,NA,NA,farris1992syntactic,yoso11
ɨ̀,NA,ɨ1,VT,NA,NA,NA,NA
ɨ̧̀,NA,ɨ̃1,V,NA,NA,josserand1983mixtec,alac11
ɨ̄n$,NA,ɨ̃1,VT,NA,NA,alexander1980gramatica,atat11
ɨ̀n$,NA,ɨ̃1,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ̢̀,NA,ɨ̃1,VT,NA,NA,pike1974downstepping,coat11
ɨ̄n$,NA,ɨ̃1,VT,NA,NA,small1990syntactic,coat11
ɨ̢̀,NA,ɨ̃1,VT,NA,NA,pike1976stress,diux11
ɨn,NA,ɨ̃1,VT,NA,NA,kuiper1991syntactic,diux11
ɨ̄n$,NA,ɨ̃1,VT,NA,NA,dyk1965vocabulario,gran11
ɨn$,NA,ɨ̃1,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̢̀,NA,ɨ̃1,VT,NA,NA,daly1977mixteco,peno11
ɨn,NA,ɨ̃1,VT,NA,NA,farris1992syntactic,yoso11
ɨ̧̀,NA,ɨ̃1,VT,NA,NA,NA,NA
ɨ̧̀,NA,ɨ̃1,V,NA,NA,NA,NA
ɨ̌,NA,ɨ15,VT,NA,NA,pike1974downstepping,coat11
ɨ̢̌,NA,ɨ̃15,VT,NA,NA,pike1974downstepping,coat11
ɨ̧̌,NA,ɨ̃15,VT,NA,NA,NA,NA
ɨ̄ɨ̄n,NA,ɨ̃1ɨ̃1,VT,NA,NA,alexander1980gramatica,atat11
ɨ̀ɨ̀n,NA,ɨ̃1ɨ̃1,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨɨn,NA,ɨ̃1ɨ̃1,VT,NA,NA,kuiper1991syntactic,diux11
ɨ̄ɨ̄n,NA,ɨ̃1ɨ̃1,VT,NA,NA,dyk1965vocabulario,gran11
ɨɨn,NA,ɨ̃1ɨ̃1,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̀ɨ̢̀,NA,ɨ̃1ɨ̃1,VT,NA,NA,daly1977mixteco,peno11
ɨɨn,NA,ɨ̃1ɨ̃1,VT,NA,NA,farris1992syntactic,yoso11
ɨ̄ɨ̄n,NA,ɨ̃1ɨ̄1,VT,NA,NA,small1990syntactic,coat11
ɨ̄ɨn,NA,ɨ̃1ɨ̃3,VT,NA,NA,alexander1980gramatica,atat11
ɨ̀ɨ̄n,NA,ɨ̃1ɨ̃3,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨɨ̄n,NA,ɨ̃1ɨ̃3,VT,NA,NA,kuiper1991syntactic,diux11
ɨ̄ɨn,NA,ɨ̃1ɨ̃3,VT,NA,NA,dyk1965vocabulario,gran11
ɨɨ̄n,NA,ɨ̃1ɨ̃3,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̀ɨ̢,NA,ɨ̃1ɨ̃3,VT,NA,NA,daly1977mixteco,peno11
ɨɨ̄n,NA,ɨ̃1ɨ̃3,VT,NA,NA,farris1992syntactic,yoso11
ɨ̀ɨ̢̆,NA,ɨ̃1ɨ̃35,VT,NA,NA,daly1977mixteco,peno11
ɨ̄ɨ́n,NA,ɨ̃1ɨ̃5,VT,NA,NA,alexander1980gramatica,atat11
ɨ̀ɨ́n,NA,ɨ̃1ɨ̃5,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨɨ́n,NA,ɨ̃1ɨ̃5,VT,NA,NA,kuiper1991syntactic,diux11
ɨ̄ɨ́n,NA,ɨ̃1ɨ̃5,VT,NA,NA,dyk1965vocabulario,gran11
ɨɨ́n,NA,ɨ̃1ɨ̃5,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̀ɨ̢́,NA,ɨ̃1ɨ̃5,VT,NA,NA,daly1977mixteco,peno11
ɨɨ́n,NA,ɨ̃1ɨ̃5,VT,NA,NA,farris1992syntactic,yoso11
ɨ̄ɨ́n,NA,ɨ̃1ɨ̄5,VT,NA,NA,small1990syntactic,coat11
ɨɨ̂n,NA,ɨ̃1ɨ̃51,VT,NA,NA,kuiper1991syntactic,diux11
ɨ̄ɨ̂n,NA,ɨ̃1ɨ̄51,VT,NA,NA,small1990syntactic,coat11
ɨ̄,NA,ɨ3,V,NA,NA,josserand1983mixtec,alac11
ɨ,NA,ɨ3,VT,NA,NA,alexander1980gramatica,atat11
ɨ̄,NA,ɨ3,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ̄,NA,ɨ3,VT,NA,NA,kuiper1991syntactic,diux11
ɨ,NA,ɨ3,VT,NA,NA,dyk1965vocabulario,gran11
ɨ̄,NA,ɨ3,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ,NA,ɨ3,VT,NA,NA,daly1977mixteco,peno11
ɨ̄,NA,ɨ3,VT,NA,NA,farris1992syntactic,yoso11
ɨ̄,NA,ɨ3,VT,NA,NA,NA,NA
ɨ̄,NA,ɨ3,V,NA,NA,NA,NA
ɨ̧̄,NA,ɨ̃3,V,NA,NA,josserand1983mixtec,alac11
ɨn$,NA,ɨ̃3,VT,NA,NA,alexander1980gramatica,atat11
ɨ̄n$,NA,ɨ̃3,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ̄n,NA,ɨ̃3,VT,NA,NA,kuiper1991syntactic,diux11
ɨn$,NA,ɨ̃3,VT,NA,NA,dyk1965vocabulario,gran11
ɨ̄n$,NA,ɨ̃3,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̢,NA,ɨ̃3,VT,NA,NA,daly1977mixteco,peno11
ɨ̄n,NA,ɨ̃3,VT,NA,NA,farris1992syntactic,yoso11
ɨ̧̄,NA,ɨ̃3,VT,NA,NA,NA,NA
ɨ̧̄,NA,ɨ̃3,V,NA,NA,NA,NA
ɨ̆,NA,ɨ35,VT,NA,NA,daly1977mixteco,peno11
ɨ̢̆,NA,ɨ̃35,VT,NA,NA,daly1977mixteco,peno11
ɨ̆ɨ̢̀,NA,ɨ̃35ɨ̃1,VT,NA,NA,daly1977mixteco,peno11
ɨ̆ɨ̢,NA,ɨ̃35ɨ̃3,VT,NA,NA,daly1977mixteco,peno11
ɨ̆ɨ̢̆,NA,ɨ̃35ɨ̃35,VT,NA,NA,daly1977mixteco,peno11
ɨ̆ɨ̢́,NA,ɨ̃35ɨ̃5,VT,NA,NA,daly1977mixteco,peno11
ɨɨ̄n,NA,ɨ̃3ɨ̃1,VT,NA,NA,alexander1980gramatica,atat11
ɨ̄ɨ̀n,NA,ɨ̃3ɨ̃1,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ̄ɨn,NA,ɨ̃3ɨ̃1,VT,NA,NA,kuiper1991syntactic,diux11
ɨɨ̄n,NA,ɨ̃3ɨ̃1,VT,NA,NA,dyk1965vocabulario,gran11
ɨ̄ɨn,NA,ɨ̃3ɨ̃1,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̄ɨn,NA,ɨ̃3ɨ̃1,VT,NA,NA,farris1992syntactic,yoso11
ɨɨ̢̀,NA,ɨ̃3̃ɨ1,VT,NA,NA,daly1977mixteco,peno11
ɨɨn,NA,ɨ̃3ɨ̃3,VT,NA,NA,alexander1980gramatica,atat11
ɨ̄ɨ̄n,NA,ɨ̃3ɨ̃3,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ̄ɨ̄n,NA,ɨ̃3ɨ̃3,VT,NA,NA,kuiper1991syntactic,diux11
ɨɨn,NA,ɨ̃3ɨ̃3,VT,NA,NA,dyk1965vocabulario,gran11
ɨ̄ɨ̄n,NA,ɨ̃3ɨ̃3,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̄ɨ̄n,NA,ɨ̃3ɨ̃3,VT,NA,NA,farris1992syntactic,yoso11
ɨɨ̢,NA,ɨ̃3̃ɨ3,VT,NA,NA,daly1977mixteco,peno11
ɨɨ̢̆,NA,ɨ̃3̃ɨ35,VT,NA,NA,daly1977mixteco,peno11
ɨɨ́n,NA,ɨ̃3ɨ̃5,VT,NA,NA,alexander1980gramatica,atat11
ɨ̄ɨ́n,NA,ɨ̃3ɨ̃5,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ̄ɨ́n,NA,ɨ̃3ɨ̃5,VT,NA,NA,kuiper1991syntactic,diux11
ɨɨ́n,NA,ɨ̃3ɨ̃5,VT,NA,NA,dyk1965vocabulario,gran11
ɨ̄ɨ́n,NA,ɨ̃3ɨ̃5,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̄ɨ́n,NA,ɨ̃3ɨ̃5,VT,NA,NA,farris1992syntactic,yoso11
ɨɨ̢́,NA,ɨ̃3̃ɨ5,VT,NA,NA,daly1977mixteco,peno11
ɨ̄ɨ̂n,NA,ɨ̃3ɨ̃51,VT,NA,NA,kuiper1991syntactic,diux11
ɨ́,NA,ɨ5,VT,NA,NA,alexander1980gramatica,atat11
ɨ́,NA,ɨ5,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ́,NA,ɨ5,VT,NA,NA,"pike1974downstepping, small1990syntactic",coat11
ɨ́,NA,ɨ5,VT,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
ɨ́,NA,ɨ5,VT,NA,NA,dyk1965vocabulario,gran11
ɨ́,NA,ɨ5,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ́,NA,ɨ5,VT,NA,NA,daly1977mixteco,peno11
ɨ́,NA,ɨ5,VT,NA,NA,farris1992syntactic,yoso11
ɨ́,NA,ɨ5,VT,NA,NA,NA,NA
ɨ̧́,NA,ɨ̃5,V,NA,NA,josserand1983mixtec,alac11
ɨ́n$,NA,ɨ̃5,VT,NA,NA,alexander1980gramatica,atat11
ɨ́n$,NA,ɨ̃5,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ̢́,NA,ɨ̃5,VT,NA,NA,pike1974downstepping,coat11
ɨ́n$,NA,ɨ̃5,VT,NA,NA,small1990syntactic,coat11
ɨ̢́,NA,ɨ̃5,VT,NA,NA,pike1976stress,diux11
ɨ́n,NA,ɨ̃5,VT,NA,NA,kuiper1991syntactic,diux11
ɨ́n$,NA,ɨ̃5,VT,NA,NA,dyk1965vocabulario,gran11
ɨ́n$,NA,ɨ̃5,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ̢́,NA,ɨ̃5,VT,NA,NA,daly1977mixteco,peno11
ɨ́n,NA,ɨ̃5,VT,NA,NA,farris1992syntactic,yoso11
ɨ̧́,NA,ɨ̃5,VT,NA,NA,NA,NA
ɨ̧́,NA,ɨ̃5,V,NA,NA,NA,NA
ɨ̂,NA,ɨ51,VT,NA,NA,"pike1974downstepping, small1990syntactic",coat11
ɨ̂,NA,ɨ51,VT,NA,NA,kuiper1991syntactic,diux11
ɨ̢̂,NA,ɨ̃51,VT,NA,NA,pike1974downstepping,coat11
ɨ̂n$,NA,ɨ̃51,VT,NA,NA,small1990syntactic,coat11
ɨ̂n,NA,ɨ̃51,VT,NA,NA,kuiper1991syntactic,diux11
ɨ́ɨ̄n,NA,ɨ̃5ɨ̃1,VT,NA,NA,alexander1980gramatica,atat11
ɨ́ɨ̀n,NA,ɨ̃5ɨ̃1,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ́ɨn,NA,ɨ̃5ɨ̃1,VT,NA,NA,kuiper1991syntactic,diux11
ɨ́ɨ̄n,NA,ɨ̃5ɨ̃1,VT,NA,NA,dyk1965vocabulario,gran11
ɨ́ɨn,NA,ɨ̃5ɨ̃1,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ́ɨ̢̀,NA,ɨ̃5ɨ̃1,VT,NA,NA,daly1977mixteco,peno11
ɨ́ɨn,NA,ɨ̃5ɨ̃1,VT,NA,NA,farris1992syntactic,yoso11
ɨ́ɨ̄n,NA,ɨ̃5ɨ̄1,VT,NA,NA,small1990syntactic,coat11
ɨ́ɨn,NA,ɨ̃5ɨ̃3,VT,NA,NA,alexander1980gramatica,atat11
ɨ́ɨ̄n,NA,ɨ̃5ɨ̃3,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ́ɨ̄n,NA,ɨ̃5ɨ̃3,VT,NA,NA,kuiper1991syntactic,diux11
ɨ́ɨn,NA,ɨ̃5ɨ̃3,VT,NA,NA,dyk1965vocabulario,gran11
ɨ́ɨ̄n,NA,ɨ̃5ɨ̃3,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ́ɨ̢,NA,ɨ̃5ɨ̃3,VT,NA,NA,daly1977mixteco,peno11
ɨ́ɨ̄n,NA,ɨ̃5ɨ̃3,VT,NA,NA,farris1992syntactic,yoso11
ɨ́ɨ̢̆,NA,ɨ̃5ɨ̃35,VT,NA,NA,daly1977mixteco,peno11
ɨ́ɨ́n,NA,ɨ̃5ɨ̃5,VT,NA,NA,alexander1980gramatica,atat11
ɨ́ɨ́n,NA,ɨ̃5ɨ̃5,VT,NA,NA,pensinger1974diccionario,jamɨ11
ɨ́ɨ́n,NA,ɨ̃5ɨ̃5,VT,NA,NA,kuiper1991syntactic,diux11
ɨ́ɨ́n,NA,ɨ̃5ɨ̃5,VT,NA,NA,dyk1965vocabulario,gran11
ɨ́ɨ́n,NA,ɨ̃5ɨ̃5,VT,NA,NA,johnson1988syntactic,jamɨ11
ɨ́ɨ̢́,NA,ɨ̃5ɨ̃5,VT,NA,NA,daly1977mixteco,peno11
ɨ́ɨ́n,NA,ɨ̃5ɨ̃5,VT,NA,NA,farris1992syntactic,yoso11
ɨ́ɨ́n,NA,ɨ̃5ɨ̄5,VT,NA,NA,small1990syntactic,coat11
ɨ́ɨ̂n,NA,ɨ̃5ɨ̃51,VT,NA,NA,kuiper1991syntactic,diux11
ɨ́ɨ̂n,NA,ɨ̃5ɨ̄51,VT,NA,NA,small1990syntactic,coat11
ɨᣟ,NA,ɨɨ,V,NA,NA,josserand1983mixtec,alac11
ɨᣟ,NA,ɨɨ,V,NA,NA,NA,NA
ɨɨn,NA,ɨ̃ɨ̃,V,NA,NA,pensinger1974diccionario,chay11
ɨɨn,NA,ɨ̃ɨ̄,VT,NA,NA,small1990syntactic,coat11
i̭,NA,j,V,NA,NA,josserand1983mixtec,alac11
j,NA,j,C,NA,NA,josserand1983mixtec,alac11
y,NA,j,C,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
ỹ,NA,j,C,NA,NA,josserand1983mixtec,alac11
ll,NA,j,C,loan,NA,alexander1980gramatica,atat11
y,NA,j,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
y,NA,j,C,NA,NA,"pankratz1967phonology, hills1990syntactic",ayut11
y,NA,j,C,NA,NA,oxnard2020,bate11
y,NA,j,C,NA,NA,schultze-jena1938azteken,cahu11
y,NA,j,C,NA,NA,pensinger1974diccionario,chay11
j,NA,j,C,NA,not sure,good1978diccionario,chic12
y,NA,j,C,NA,NA,bradley1991preliminary,conc11
y,NA,j,C,NA,NA,hollenbach1992syntactic,copa11
y,NA,j,C,NA,NA,oxnard2020,flor12
y,NA,j,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
y,NA,j,C,NA,NA,NA,itun12
y,NA,j,C,NA,like Spanish,johnson1988syntactic,jami11
y,NA,j,C,NA,NA,bradley1970a-linguistic,jica11
y,NA,j,C,NA,NA,overholt1961tonemic,metl11
y,NA,j,C,NA,NA,pike1978phonology,mixt11
y,NA,j,C,NA,NA,oxnard2020,mont12
NA,y,j,C,NA,NA,mak1958tonal,ocot11
ll,NA,j,C,NA,NA,NA,NA
y,NA,j,C,NA,NA,NA,NA
y,NA,j,C,NA,NA,oxnard2020,pied12
y,NA,j,C,loan,NA,north1976gramatica,prog12
y,NA,j,C,NA,NA,oxnard2020,tlah11
y,NA,j,C,NA,described as voiced fricative,farris1992syntactic,yoso11
y,NA,j,C,NA,not sure,NA,NA
i̭,NA,j,V,NA,NA,NA,NA
j,NA,j,C,NA,NA,NA,NA
y,NA,j,C,NA,NA,NA,NA
ỹ,NA,j,C,NA,NA,NA,NA
ll,NA,j,C,loan,NA,NA,NA
y,NA,j? ʒ?,C,NA,NA,NA,NA
yy,NA,jː,C,NA,NA,good1978diccionario,chic12
yy,NA,jː,C,NA,NA,NA,itun12
k,NA,k,C,NA,NA,galindo-sanchez2009vocabulario,abas11
k,NA,k,C,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
c,NA,k,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
c,NA,k,C,NA,NA,pankratz1967phonology,ayut11
k,NA,k,C,NA,NA,hills1990syntactic,ayut11
qu,NA,k,C,NA,NA,pankratz1967phonology,ayut11
k,NA,k,C,NA,NA,oxnard2020,bate11
k,NA,k,C,NA,NA,schultze-jena1938azteken,cahu11
c,NA,k,C,NA,NA,pensinger1974diccionario,chay11
qu,NA,k,C,NA,NA,pensinger1974diccionario,chay11
k,NA,k,C,NA,NA,belmar1897ensayo,chic02
c,NA,k,C,NA,NA,good1978diccionario,chic12
k,NA,k,C,loan,NA,good1978diccionario,chic12
qu,NA,k,C,NA,NA,good1978diccionario,chic12
k,NA,k,C,NA,NA,bradley1991preliminary,conc11
g,NA,k,C,NA,NA,hollenbach1992syntactic,copa11
k,NA,k,C,NA,NA,hernandez2020san-martin,dura11
k,NA,k,C,NA,NA,oxnard2020,flor12
c,NA,k,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
qu,NA,k,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
k,NA,k,C,NA,NA,pike1967huajuapan,huaj11
k,NA,k,C,NA,NA,NA,itun12
c,NA,k,C,NA,like Spanish,johnson1988syntactic,jami11
qu,NA,k,C,NA,like Spanish,johnson1988syntactic,jami11
c,NA,k,C,NA,NA,bradley1970a-linguistic,jica11
qu,NA,k,C,NA,NA,bradley1970a-linguistic,jica11
c,NA,k,C,NA,NA,overholt1961tonemic,metl11
qu,NA,k,C,NA,NA,overholt1961tonemic,metl11
k,NA,k,C,NA,NA,pike1978phonology,mixt11
k,NA,k,C,NA,NA,oxnard2020,mont12
c,NA,k,C,NA,NA,mak1958tonal,ocot11
k,NA,k,C,NA,NA,alexander1988syntactic,ocot11
qu,NA,k,C,NA,NA,NA,NA
k,NA,k,C,NA,NA,daly1977mixteco,peno11
k,NA,k,C,NA,NA,oxnard2020,pied12
c,NA,k,C,loan,NA,north1976gramatica,prog12
qu,NA,k,C,NA,NA,north1976gramatica,prog12
k,NA,k,C,NA,NA,oxnard2020,tlah11
k,NA,k,C,NA,NA,farris1992syntactic,yoso11
c,NA,k,C,loan,NA,NA,NA
k,NA,k,C,NA,NA,NA,NA
c,NA,k,C,loan,NA,NA,NA
k,NA,k,C,NA,NA,NA,NA
qu,NA,k,C,loan,NA,NA,NA
k,NA,kː,C,NA,NA,hollenbach1992syntactic,copa11
kk,NA,kː,C,NA,NA,NA,itun12
ky,NA,kj,C,NA,NA,josserand1983mixtec,alac11
ky,NA,kj,C,rare,NA,hills1990syntactic,ayut11
ky,NA,kj,C,NA,NA,schultze-jena1938azteken,cahu11
ky,NA,kj,C,NA,NA,NA,NA
ky,NA,kj,C,NA,NA,NA,NA
kiV,NA,kj,C,NA,NA,NA,NA
kn,NA,kn,C,NA,NA,josserand1983mixtec,alac11
kn,NA,kn,C,NA,NA,NA,NA
kŋ,NA,kŋ,C,NA,NA,josserand1983mixtec,alac11
kŋ,NA,kŋ,C,NA,NA,NA,NA
cud,NA,kuð,CVC,NA,NA,north1976gramatica,prog12
cug,NA,kug,CVC,NA,NA,north1976gramatica,prog12
cuy,NA,kuj,CVC,NA,NA,north1976gramatica,prog12
cuc,NA,kuk,CVC,NA,NA,north1976gramatica,prog12
cuk,NA,kuk,CVC,NA,NA,north1976gramatica,prog12
cuqu,NA,kuk,CVC,NA,NA,north1976gramatica,prog12
cukw,NA,kukw,CVC,NA,NA,north1976gramatica,prog12
cul,NA,kul,CVC,NA,NA,north1976gramatica,prog12
cum,NA,kum,CVC,NA,NA,north1976gramatica,prog12
cumb,NA,kumb,CVC,NA,NA,north1976gramatica,prog12
cun,NA,kun,CVC,NA,NA,north1976gramatica,prog12
cund,NA,kunt,CVC,NA,NA,north1976gramatica,prog12
cunj,NA,kuntʒ,CVC,NA,NA,north1976gramatica,prog12
cuñ,NA,kuɲ,CVC,NA,NA,north1976gramatica,prog12
cung,NA,kuŋg,CVC,NA,NA,north1976gramatica,prog12
cup,NA,kup,CVC,NA,NA,north1976gramatica,prog12
cur,NA,kuɾ,CVC,NA,NA,north1976gramatica,prog12
cus,NA,kus,CVC,NA,NA,north1976gramatica,prog12
cuz,NA,kus,CVC,NA,NA,north1976gramatica,prog12
cush,NA,kuʃ,CVC,NA,NA,north1976gramatica,prog12
cux,NA,kuʃ,CVC,NA,NA,north1976gramatica,prog12
cut,NA,kut,CVC,NA,NA,north1976gramatica,prog12
cuch,NA,kutʃ,CVC,NA,NA,north1976gramatica,prog12
cuj,NA,kux,CVC,NA,NA,north1976gramatica,prog12
cuh,NA,kuʔ,CVC,NA,NA,north1976gramatica,prog12
cub,NA,kuβ,CVC,NA,NA,north1976gramatica,prog12
cuv,NA,kuβ,CVC,NA,NA,north1976gramatica,prog12
k°,NA,kw,C,NA,NA,josserand1983mixtec,alac11
kw,NA,kw,C,NA,NA,josserand1983mixtec,alac11
kw,NA,kw,C,NA,NA,zylstra1991syntactic,alac11
cu,NA,kw,C,NA,before vowels,pankratz1967phonology,ayut11
kw,NA,kw,C,NA,NA,oxnard2020,bate11
cu,NA,kw,C,NA,"before vowel, needs rule",good1978diccionario,chic12
kw,NA,kw,C,NA,NA,pike1974downstepping,coat11
kw,NA,kw,C,NA,NA,small1990syntactic,coat11
kw,NA,kw,C,NA,NA,bradley1991preliminary,conc11
kw,NA,kw,C,NA,NA,kuiper1991syntactic,diux11
kw,NA,kw,C,NA,NA,pike1967huajuapan,huaj11
kw,NA,kw,C,NA,NA,NA,itun12
kw,NA,kw,C,NA,NA,pike1978phonology,mixt11
kw,NA,kw,C,NA,NA,daly1977mixteco,peno11
kw,NA,kw,C,NA,NA,shields1988syntactic,prog12
cu,NA,kw,C,NA,NA,north1976gramatica,prog12
ku,NA,kw,C,NA,before vowels,oxnard2020,tlah11
kw,NA,kw,C,NA,before vowels,farris1992syntactic,yoso11
ku,NA,kw,C,NA,"only before vowels, needs rule",NA,NA
kw,NA,kw,C,NA,NA,NA,NA
k°,NA,kw,C,NA,NA,NA,NA
kw,NA,kw,C,NA,NA,NA,NA
kuV,NA,kw,C,NA,NA,NA,NA
kkw,NA,kwː,C,NA,NA,NA,itun12
NA,cua,kwa,CV,NA,NA,mak1953comparison,atat11
kua,NA,kwa,CV,NA,NA,schultze-jena1938azteken,cahu11
cua,NA,kwa,CV,NA,NA,pensinger1974diccionario,chay11
cua,NA,kwa,CV,NA,NA,mak1958tonal,ocot11
kua,NA,kwa,CV,NA,NA,NA,NA
cua̢,NA,kwã,CV,NA,NA,mak1953comparison,atat11
